comment_id,final_id,comment_text,platform,source_name,date,likesCount,food,service,place,delivery,price,treatment,out_of_scope,post_id,model_prediction,feeling
8650,933968,Catastrophe un Hambourg a 900 da une viande de 50 g sèche froide avec une mince tranche de tomate sans boisson c extrêmement cher une petite cuisse panée froide et dure soit disant un KFC a 400 da aucun contrôle de viande et de qualité très déçu,Google Maps,American Burger,2021-12-27T22:01:43.795Z,1,Complaint,,,,Complaint,,False,1263.0,"[""food_complaint"", ""price_complaint""]",negative
7018,149411,La bouffe était bonne . le service est exceptionnel. surtout abdou souk ehrass mrebi et trop gentil . bonne courage a vous. a la prochaine inchallah,Google Maps,American Burger,2025-07-10T22:55:25.248Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False,1263.0,"[""food_appreciation"", ""service_appreciation"", ""place_appreciation"", ""treatment_appreciation""]",positive
6522,524665,Hamburger sans aucun goût,Google Maps,American Burger,2025-12-17T20:47:31.732Z,0,Complaint,,,,,,False,1263.0,"[""food_complaint""]",negative
7616,149721,Merci American burger pour votre service,Google Maps,American Burger,2025-05-14T12:38:49.128Z,0,,,Appreciation,,,,False,1263.0,"[""place_appreciation""]",positive
7738,937106,Service très très tres lent 2h20 d’attente ! Vivement l’ancien restoo,Google Maps,American Burger,2025-04-03T20:25:57.016Z,0,,Complaint,,,,,False,1263.0,"[""service_complaint""]",negative
7692,262471,Vraiment chui déçu nos le sandwich khlitou mkemltouch mayentkelch w le cheese grave hlouu ! W l7am mhoich Tayeb w fih arrière goût !,Google Maps,American Burger,2025-04-18T00:09:45.922Z,0,Complaint,,,,,,False,1263.0,"[""food_complaint""]",negative
8694,163035,Trop bon surtt le bleu Bravo pour le serveur fort aimable en hoverboard idées originales,Google Maps,American Burger,2021-09-08T14:09:24.764Z,1,appreciation,,,,,appreciation,False,1263.0,"[""food_appreciation"", ""treatment_appreciation""]",positive
7215,281052,"The food was actually pretty good, even though it took over 40 minutes to arrive, even though the place wasn’t that busy. But the service was honestly the worst part of the experience. The cashier, whose name was Amine, had a really bad attitude and came off as rude from the start. To make things worse, they messed up our order and gave us the wrong dish. When we pointed it out, they were completely dismissive, like it was somehow our fault. They didn’t even apologize. Instead, they made us wait in line all over again just to get the correct order.",Google Maps,American Burger,2025-06-05T20:28:12.220Z,0,Appreciation,Complaint,Complaint,,,Complaint,False,1263.0,"[""food_appreciation"", ""service_complaint"", ""place_complaint"", ""treatment_complaint""]",negative
6837,281405,Délicieux en plus Chaima a été d’un grand service merci beaucoup !,Google Maps,American Burger,2025-07-24T13:00:35.674Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False,1263.0,"[""food_appreciation"", ""service_appreciation"", ""place_appreciation"", ""treatment_appreciation""]",positive
8411,162930,Impeccable mais les sandwich sont petit je trouve ainsi que les gratins,Google Maps,American Burger,2024-02-09T04:38:38.897Z,0,"appreciation,complaint",,,,,,False,1263.0,[],neutral
6581,936071,Food is not good.,Google Maps,American Burger,2025-11-12T20:56:55.905Z,0,Complaint,,,,,,False,1263.0,"[""food_complaint""]",negative
7472,541057,"Je recommande fortement ce restaurant Ambiance chaleureux, service super rapide, et les serveurs aimables  10/10",Google Maps,American Burger,2025-05-21T12:51:30.103Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False,1263.0,"[""food_appreciation"", ""service_appreciation"", ""place_appreciation"", ""treatment_appreciation""]",positive
8154,278948,Serveur Ramdane,Google Maps,American Burger,2025-01-28T14:54:46.061Z,0,,,,,,,True,1263.0,[],neutral
8316,544144,Cetait super,Google Maps,American Burger,2024-05-21T22:06:37.012Z,0,,,Appreciation,,,,False,1263.0,"[""place_appreciation""]",positive
8136,413082,"J'ai visité cet endroit plusieurs fois, que ce soit seul ou en famille, et je lui donne 5 étoiles, c'est mérité ! Un grand merci à Monsieur Mounir pour son super service !",Google Maps,American Burger,2025-01-28T20:15:43.792Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False,1263.0,"[""food_appreciation"", ""service_appreciation"", ""place_appreciation"", ""treatment_appreciation""]",positive
8645,541193,"Service long et personnel pas accueillant du tout, trop de monde et endroit étroit, le tacos à la viande cher mais n'est pas bon du tout, ça manque énormément d'assaisonnement , et la viande est dure, je vous conseille de le retirer du menu sinon utilisez de la viande tendre. Les frites catastrophe.",Google Maps,American Burger,2022-01-17T10:21:14.441Z,3,Complaint,Complaint,,,Complaint,Complaint,False,1263.0,"[""food_complaint"", ""service_complaint"", ""price_complaint"", ""treatment_complaint""]",negative
7888,148450,"On remercie infiniment Mr. Farid directeur du restaurant en chef , c'était un régal",Google Maps,American Burger,2025-02-15T17:31:58.686Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False,1263.0,"[""food_appreciation"", ""service_appreciation"", ""place_appreciation"", ""treatment_appreciation""]",positive
6663,804837,Servise trés rapide,Google Maps,American Burger,2025-09-08T12:59:40.962Z,0,,Appreciation,,,,,False,1263.0,"[""service_appreciation""]",positive
6589,675303,"J'ai comender la 3 et 20 , le service très professionnel rapide d'ailleurs etenament, très classe et propres : malheureusement La bouffe éteint froid un burger a ce prix cete trop chere pas assi fourni dommage La poutine frites pas assi bonne ressenti le poulet dur et trop fromager",Google Maps,American Burger,2025-11-02T21:41:53.153Z,0,Complaint,Appreciation,Appreciation,,Complaint,Appreciation,False,1263.0,"[""food_complaint"", ""service_appreciation"", ""place_appreciation"", ""price_complaint"", ""treatment_appreciation""]",positive
6839,151343,"The food was absolutely amazing, and the atmosphere was perfect — relaxing and enjoyable from start to finish. I’ve tried burgers all over the world, and their burger is truly insane. Juicy, flavorful, and cooked to perfection. One of the best I’ve ever had. Highly recommended!",Google Maps,American Burger,2025-07-24T07:59:50.512Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False,1263.0,"[""food_appreciation"", ""service_appreciation"", ""place_appreciation"", ""treatment_appreciation""]",positive
8681,675590,Amazing food  [APPRECIATION],Google Maps,American Burger,2021-10-04T18:06:31.198Z,0,Appreciation,,Appreciation,,,,False,1263.0,"[""food_appreciation"", ""place_appreciation""]",positive
8502,802481,Un lieu respectueux et une très bonne ambiance,Google Maps,American Burger,2023-06-04T22:06:22.031Z,0,,,Appreciation,,,Appreciation,False,1263.0,"[""place_appreciation"", ""treatment_appreciation""]",positive
8809,805405,"C'est sympa, mais les prix sont un peu chers. Et comme sa clientèle est essentiellement jeune , il faudrait y penser.",Google Maps,American Burger,2018-12-16T21:32:38.024Z,1,,,Appreciation,,Complaint,Appreciation,False,1263.0,"[""place_appreciation"", ""price_complaint"", ""treatment_appreciation""]",positive
7837,542217,Abdou fl accueil 5 étoiles,Google Maps,American Burger,2025-02-27T21:27:11.721Z,0,,,,,,appreciation,False,1263.0,"[""treatment_appreciation""]",positive
7090,804294,Prix qualité mais parfois il oublie quelques ingrédients par exemple j'ai commandé poutine poulet pané mais il ont oublié le onions caramélisées,Google Maps,American Burger,2025-07-05T13:59:11.584Z,0,Appreciation,Complaint,,,Appreciation,,False,1263.0,"[""food_appreciation"", ""service_complaint"", ""price_appreciation""]",positive
6875,675665,Excellente expérience Accueil/ service/ qualité/ prix/ Un design juste parfait,Google Maps,American Burger,2025-07-21T08:06:52.572Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False,1263.0,"[""food_appreciation"", ""service_appreciation"", ""place_appreciation"", ""treatment_appreciation""]",positive
7830,936738,"Service interminable , plus de 30 minutes pour récupérer une commande mauvaise organisation et oubli dans les commandes",Google Maps,American Burger,2025-02-28T21:12:56.181Z,0,,Complaint,Complaint,,,,False,1263.0,"[""service_complaint"", ""place_complaint""]",negative
6590,150318,Overall food is good the burger is overhyped but good experience,Google Maps,American Burger,2025-11-01T12:49:35.804Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False,1263.0,"[""food_appreciation"", ""service_appreciation"", ""place_appreciation"", ""treatment_appreciation""]",positive
8575,679657,الله يبارك ، هايل تأكل وتستمتع مشي مشي خصارة الروحة لعندو.,Google Maps,American Burger,2022-09-10T23:11:59.139Z,0,appreciation,,appreciation,,,,False,1263.0,"[""food_appreciation"", ""place_appreciation""]",positive
8791,933044,Un bon hamburger,Google Maps,American Burger,2019-06-18T09:21:08.582Z,1,appreciation,,,,,,False,1263.0,"[""food_appreciation""]",positive
7606,420002,Les prix s'augmente et la la qualité se dégrade. A éviter,Google Maps,American Burger,2025-05-16T10:11:18.958Z,0,Complaint,,,,Complaint,,False,1263.0,"[""food_complaint"", ""price_complaint""]",negative
8302,944567,De bons burger mais très mauavais service.,Google Maps,American Burger,2024-07-02T03:16:09.409Z,0,Appreciation,Complaint,,,,Complaint,False,1263.0,"[""food_appreciation"", ""service_complaint"", ""treatment_complaint""]",negative
6667,944611,"J’ai passé un excellent moment dans ce restaurant. Les plats étaient savoureux, bien présentés et préparés avec des produits de qualité. Le service était attentif et chaleureux, avec une équipe souriante qui prend vraiment soin des clients.",Google Maps,American Burger,2025-09-07T15:52:04.155Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False,1263.0,"[""food_appreciation"", ""service_appreciation"", ""place_appreciation"", ""treatment_appreciation""]",positive
7059,268708,Midou était au top Allahuma barik Qu’Allah le preserve !,Google Maps,American Burger,2025-07-09T20:52:38.812Z,0,,,Appreciation,,,,False,1263.0,"[""place_appreciation""]",positive
8548,788475,"Ça ne vaut pas le coup, c'est pas bon",Google Maps,American Burger,2023-01-11T14:51:16.166Z,1,Complaint,,,,,,False,1263.0,"[""food_complaint""]",negative
8557,682532,"Very disappointed! , Service is terrible and the food is mediocre at best",Google Maps,American Burger,2022-11-15T03:14:05.992Z,2,Complaint,Complaint,,,,Complaint,False,1263.0,"[""food_complaint"", ""service_complaint"", ""treatment_complaint""]",negative
8311,788476,"Bon , un peut cher et bon service",Google Maps,American Burger,2024-06-02T21:16:21.950Z,2,Appreciation,Appreciation,,,Complaint,,False,1263.0,"[""food_appreciation"", ""service_appreciation"", ""price_complaint""]",positive
8593,268507,Assez chère mais à testé pour les amateurs de tacos bien garni,Google Maps,American Burger,2022-07-17T10:02:36.741Z,0,appreciation,,,,complaint,,False,1263.0,"[""food_appreciation"", ""price_complaint""]",neutral
8314,420488,Top de top soit la nourriture et le service Tacos 8/10 poutine 10/10 sandwich 8/10,Google Maps,American Burger,2024-05-24T13:51:22.970Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False,1263.0,"[""food_appreciation"", ""service_appreciation"", ""place_appreciation"", ""treatment_appreciation""]",positive
8758,532576,hyper bon je vous conseille,Google Maps,American Burger,2020-02-13T17:43:43.837Z,2,Appreciation,,Appreciation,,,,False,1263.0,"[""food_appreciation"", ""place_appreciation""]",positive
8637,663862,"Les burgers sont succulents mais un peu gras. Je conseille de les consommer sur place, ils seront bien meilleurs. Les frites sont trop croustillantes, je ne sais pas si c’est dur surgelés ou pas. le service rapide malgré un monde de fou. Je recommande pour un cheat meal parfois mais pas tjr , pay attention lol",Google Maps,American Burger,2022-03-12T00:45:53.784Z,9,Complaint,Appreciation,Appreciation,,,,False,1263.0,"[""food_complaint"", ""service_appreciation"", ""place_appreciation""]",positive
8307,399449,"Lieu sympathique, stationnement difficile surtout aux heures de pointes. La cuisine est bonne. Une petite terrasse de 4 tables environs donnant sur la route . La music est pratiquement omniprésente ( ceux que sa dérange en mangeant doivent prendre une table dehors ). En ce qui concerne la propreté, c'est propre mais pas beaucoup voir les images jointes pour comprendre ( les bancs sont sales contrairement aux chaises ) les tables aussi sont propres. En résumé ça reste un bon lieu. BON APPÉTIT",Google Maps,American Burger,2024-06-19T16:25:18.626Z,1,Appreciation,,Complaint,,,Appreciation,False,1263.0,"[""food_appreciation"", ""place_complaint"", ""treatment_appreciation""]",positive
8542,287182,Les meilleurs,Google Maps,American Burger,2023-01-23T13:36:43.378Z,0,,,Appreciation,,,,False,1263.0,"[""place_appreciation""]",positive
8483,141431,"It was nice, too much food I thought it would be better to not so much sauce on the burrito I feelt like a fat pig after.",Google Maps,American Burger,2023-08-04T00:27:57.908Z,0,Complaint,,Appreciation,,,,False,1263.0,"[""food_complaint"", ""place_appreciation""]",neutral
6994,534587,"La qualité du burger laisse vraiment à désirer, trop de sauces industrielles qui masquent le goût plutôt que de l'améliorer. Les frites aussi étaient très décevantes, molles et sans saveur. De manière générale, tout est devenu trop industriel, on est loin de la qualité des débuts. C’est dommage de voir une telle baisse de niveau, surtout quand on a connu mieux.",Google Maps,American Burger,2025-07-14T13:15:38.242Z,0,Complaint,,Complaint,,,,False,1263.0,"[""food_complaint"", ""place_complaint""]",negative
8360,529398,Delicious good and good service,Google Maps,American Burger,2024-05-05T15:55:43.181Z,0,Appreciation,,Appreciation,,,Appreciation,False,1263.0,"[""food_appreciation"", ""place_appreciation"", ""treatment_appreciation""]",positive
8165,272418,Ghilas merci pour le bon service,Google Maps,American Burger,2025-01-28T12:18:59.015Z,0,,,Appreciation,,,Appreciation,False,1263.0,"[""place_appreciation"", ""treatment_appreciation""]",positive
6699,394624,"Un service très rapide, magnifique",Google Maps,American Burger,2025-09-04T11:16:34.192Z,0,,Appreciation,,,,,False,1263.0,"[""service_appreciation""]",positive
7710,268833,On est rentré dans le restaurant pour regarder un match il était bien diffusé mais des qu’on a commandé pour 7 personnes et payé ils ont enlevé le match. J’ai demandé au serveur de ré allumer la télévision il m’a dit que c la faute de la connexion alors que je l’ai vu éteindre la tv avec la télécommande. Sinon la bouffe est correcte.,Google Maps,American Burger,2025-04-16T20:03:44.323Z,0,Appreciation,,Complaint,,,Complaint,False,1263.0,"[""food_appreciation"", ""place_complaint"", ""treatment_complaint""]",negative
8461,796652,"J'ai beaucoup aimé leur sandwich bon et léger, frites un bon grand et pas croustillant aussi petit bémol leur prix sui son un peux chèr.",Google Maps,American Burger,2023-09-19T20:08:16.446Z,1,Appreciation,,Appreciation,,Complaint,,False,1263.0,"[""food_appreciation"", ""place_appreciation"", ""price_complaint""]",positive
8805,793153,"Un bon burger et sandwich equipe professionnel, endroit petit mais original. Bonne continuation",Google Maps,American Burger,2019-01-30T20:45:03.941Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False,1263.0,"[""food_appreciation"", ""service_appreciation"", ""place_appreciation"", ""treatment_appreciation""]",positive
7608,138041,Je met 2 étoiles pour l'accueil qui était au top et le restaurant qui est magnifique et tres agréable pour un moment en famille. Malheureusement les burger sont pas extra.,Google Maps,American Burger,2025-05-16T01:05:36.486Z,0,Complaint,,,,,Appreciation,False,1263.0,"[""food_complaint"", ""treatment_appreciation""]",neutral
8296,139318,Ces un bon restaurant le service est excellent je vous conseille le suisse bergeure,Google Maps,American Burger,2024-07-23T19:38:31.422Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False,1263.0,"[""food_appreciation"", ""service_appreciation"", ""place_appreciation"", ""treatment_appreciation""]",positive
7535,925734,Très belle ambiance. Très bon repas. Ghiles a été très gentille et très serviable. Il nous explique le concept afin de passer commande et il était très souriant. Je recommande ce restaurant.,Google Maps,American Burger,2025-05-18T21:01:08.692Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False,1263.0,"[""food_appreciation"", ""service_appreciation"", ""place_appreciation"", ""treatment_appreciation""]",positive
6629,419211,J’ai passé une superbe expérience à American Burger Factory Kouba ! Un grand merci à la charmante Chaima pour sa recommandation et son accueil. Le service était impeccable et les burgers… tout simplement parfaits,Google Maps,American Burger,2025-09-11T18:21:57.178Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False,1263.0,"[""food_appreciation"", ""service_appreciation"", ""place_appreciation"", ""treatment_appreciation""]",positive
8115,292802,Serveur ramdane,Google Maps,American Burger,2025-01-30T18:11:28.080Z,0,,,,,,,True,1263.0,[],neutral
7613,419215,Très bonne accueil et le service et incroyables  [APPRECIATION],Google Maps,American Burger,2025-05-14T12:47:48.853Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False,1263.0,"[""food_appreciation"", ""service_appreciation"", ""place_appreciation"", ""treatment_appreciation""]",positive
8567,270168,"Déco sympa, service/ accueil sympa Temps d'attente trop long, et le poutine vraiment pas fameux, les sandwichs sont petits (façon panini) Coup de cœur pour le blue (sauce roquefort)",Google Maps,American Burger,2022-10-04T15:55:09.406Z,4,Complaint,Complaint,Appreciation,,,Appreciation,False,1263.0,"[""food_complaint"", ""service_complaint"", ""place_appreciation"", ""treatment_appreciation""]",neutral
8415,401077,Impeccable food. And the service is amazing  [APPRECIATION],Google Maps,American Burger,2024-01-24T15:14:46.035Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False,1263.0,"[""food_appreciation"", ""service_appreciation"", ""place_appreciation"", ""treatment_appreciation""]",positive
8689,681558,المعاملة صفر ، لحقنا على الثامنة تاع ليل قالك الماكلة خلاصت عيب,Google Maps,American Burger,2021-09-16T19:40:48.979Z,0,,,Complaint,,,Complaint,False,1263.0,"[""place_complaint"", ""treatment_complaint""]",negative
6715,681644,Fares was super professional,Google Maps,American Burger,2025-09-03T14:07:09.711Z,0,,,,,,Appreciation,False,1263.0,"[""treatment_appreciation""]",positive
8802,419543,Tasty food. But the tables should be cleaner and the service could be improved,Google Maps,American Burger,2019-03-19T16:27:58.893Z,1,Appreciation,Recommendation,Recommendation,,,Recommendation,False,1263.0,"[""food_appreciation"", ""service_recommendation"", ""place_recommendation"", ""treatment_recommendation""]",positive
7728,419782,"Un service impeccable ! La serveuse bonoise , elle était souriante, professionnelle et très attentionnée . Je recommande",Google Maps,American Burger,2025-04-06T19:45:01.501Z,0,,Appreciation,Appreciation,,,Appreciation,False,1263.0,"[""service_appreciation"", ""place_appreciation"", ""treatment_appreciation""]",positive
8332,419807,C’est délicieux et bon service et des personnes bien reducer merci beaucoup pour le gérant et pour l’accueil,Google Maps,American Burger,2024-05-18T21:28:42.055Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False,1263.0,"[""food_appreciation"", ""service_appreciation"", ""place_appreciation"", ""treatment_appreciation""]",positive
7716,813185,"I recently visited American Burger in Kouba and while the food was really good, the overall experience was let down by the service. We had to wait over an hour for our order, which was incredibly frustrating. The staff didn’t seem very organised and the service definitely needs improvement. That being said, once the food finally arrived, it was worth the wait. Everything we ordered was delicious and full of flavour, and the prices were quite reasonable too – definitely not too expensive for the quality. If you’re planning to visit, don’t be surprised if there is a long wait. Hopefully they work on improving their service, because the food itself is actually great.",Google Maps,American Burger,2025-04-07T23:03:14.642Z,0,Appreciation,Complaint,Complaint,,Appreciation,Complaint,False,1263.0,"[""food_appreciation"", ""service_complaint"", ""place_complaint"", ""price_appreciation"", ""treatment_complaint""]",negative
8427,531433,Endroit simple et sympa surtout les table de terrasse. Les tacos sont les meilleurs surtout tacos steak une tuerie. Je le note 20/10 le meilleur sur Alger,Google Maps,American Burger,2023-12-20T01:08:18.692Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False,1263.0,"[""food_appreciation"", ""service_appreciation"", ""place_appreciation"", ""treatment_appreciation""]",positive
8223,400247,"Je ne recommande absolument pas ce restaurant. Ce fut l'une des pires expériences culinaires que j'ai vécues : Les plats sont arrivés froids, et le goût était loin d'être à la hauteur comme prévu dans les vidéos et les postes sur Instagram. Les sandwichs étaient pleins de sauces et de fromage de mauvaise qualité. La viande avait une texture caoutchouteuse et un goût désagréable. La poutine et les sandwichs contenaient beaucoup trop de poivrons, ce qui donnait l'impression de manger une chakchouka. Honnêtement, je ne m'attendais pas à payer 700 DA pour un sandwich du فلفل طرشي. Ce restaurant a besoin de revoir la qualité de ses ingrédients et la préparation de ses plats. Je ne reviendrai pas, et je ne le recommande pas.",Google Maps,American Burger,2024-12-15T19:21:14.209Z,0,Complaint,,Complaint,,Complaint,,False,1263.0,"[""food_complaint"", ""place_complaint"", ""price_complaint""]",negative
7052,925967,Service au top avec Abdou souk ahrasi ! Toujours pro et sympa,Google Maps,American Burger,2025-07-10T16:52:25.777Z,0,Appreciation,,Appreciation,,,,False,1263.0,"[""food_appreciation"", ""place_appreciation""]",positive
7927,420055,Un grand remerciement a Ghilas pour un service et accueil exceptionnel avec la vraie expérience d'un burger Américain,Google Maps,American Burger,2025-02-09T21:34:32.263Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False,1263.0,"[""food_appreciation"", ""service_appreciation"", ""place_appreciation"", ""treatment_appreciation""]",positive
6619,662173,Lieux sympa mais le service désastreux,Google Maps,American Burger,2025-09-18T22:58:59.258Z,0,,,Appreciation,,,Complaint,False,1263.0,"[""place_appreciation"", ""treatment_complaint""]",neutral
7257,529352,"The location shown on maps is for the old store (closed now), the new store is about 100 m up the same street. The restaurant is nice the food is good with large range of selection.",Google Maps,American Burger,2025-06-01T08:59:48.427Z,0,Appreciation,,Recommendation,,,,False,1263.0,"[""food_appreciation"", ""place_recommendation""]",positive
8553,137496,كليت عندهم ماشي كيما الصور والمتشور الي حطوه صراحة ماعجبنيش،,Google Maps,American Burger,2022-11-20T07:04:07.591Z,1,Complaint,,,,,,False,1263.0,"[""food_complaint""]",negative
8377,136062,"Déçu, faudrait penser a changé de nom et mettre Américain béchamel Aucun goût de fromage, Bourré de béchamel",Google Maps,American Burger,2024-04-20T21:39:33.596Z,2,Complaint,,Complaint,,,,False,1263.0,"[""food_complaint"", ""place_complaint""]",negative
8763,670558,Mauvais service (trop lent) et prix exagérés par rapport au qualité qu'on peut trouver ailleurs avec un prix meilleur,Google Maps,American Burger,2020-01-30T20:58:09.149Z,0,Complaint,Complaint,,,Complaint,,False,1263.0,"[""food_complaint"", ""service_complaint"", ""price_complaint""]",negative
6816,277245,Intoxication alimentaire suite à la prise d’un hamburger classique et poutine viande hachée. À éviter.,Google Maps,American Burger,2025-07-26T07:54:25.925Z,0,Complaint,,,,,,False,1263.0,"[""food_complaint""]",negative
8726,539031,"Excellente expérience, très bons burger, accueil et professionnalisme au top",Google Maps,American Burger,2021-02-28T16:08:15.624Z,1,Appreciation,Appreciation,Appreciation,,,Appreciation,False,1263.0,"[""food_appreciation"", ""service_appreciation"", ""place_appreciation"", ""treatment_appreciation""]",positive
7533,808136,Délicieux repas un bonne service je remercie américain berger,Google Maps,American Burger,2025-05-18T21:19:33.010Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False,1263.0,"[""food_appreciation"", ""service_appreciation"", ""place_appreciation"", ""treatment_appreciation""]",positive
8717,539086,اليوم رحت كليت عند American Burger فلقبة نضل نشوف فتصاور ونتشها هههههه المهم دوك نعطيكم رايي من جيهة البنة بنيين يهبل من جيهة المعاملة صراحة احسن معاملة لزبائن شفتها في حياتي يهدرو بواحد لاجونتياس المعنى الحقيقي تاع يحطوك فوق راسهم و سارفيس راپيد مشي عام و كلش جديد و فريشك يعني تاكلي و عينك مغمضة و الحالة كليماتيزي ومكاش ريحة الماكلة لي تصرعك ولا ريحة لبصل والو تقول مي يطيبو ايا بعد المدح هدا كامل نجو لحاجة صغيييرة لي هي ليبري غالين شوي زايدين فيهم مالڨري ماكلة بنينة كيما قلتلكم و ميشحوش مام ليصوص على كل نوع يحطوهملك بصح مقارنة مع براقي رانا ناكلو باطل سوغتو فلمول لا علينا لكن يستاهلو صح كي تاكلي تاكلي بطبع وبلا مننساو الشي غالي يعني منيش نحاسب فيهم علاه دارو هاد ليبري هوما حرين هدي وجهة نظري برك و يعطيهم الصحة,Google Maps,American Burger,2021-06-26T09:11:34.172Z,4,Appreciation,,,,Complaint,Appreciation,False,1263.0,"[""food_appreciation"", ""price_complaint"", ""treatment_appreciation""]",positive
8131,162160,"Tout est beau, la façon dont c'est présenté et le goût des plats est légendaire",Google Maps,American Burger,2025-01-29T15:30:03.659Z,0,Appreciation,,Appreciation,,,,False,1263.0,"[""food_appreciation"", ""place_appreciation""]",positive
7790,801352,C'est le meilleur restaurant de l'Algérie je suis partie plus de 100 fois,Google Maps,American Burger,2025-03-07T14:28:25.567Z,0,,,Appreciation,,,,False,1263.0,"[""place_appreciation""]",positive
8117,535166,Mounir et yousef Meilleurs employés,Google Maps,American Burger,2025-01-29T21:32:28.299Z,0,,,,,,,True,1263.0,[],neutral
6547,276846,"J’ai eu plusieurs mauvaises expériences avec eux et c’est définitivement la dernière fois que je commande chez eux. La première fois, ils ont oublié les frites alors que je les avais payées. Je n’ai rien dit maelish. meme je l’ai appelé et ils n’ont meme pas demandé d’excuses . Une autre fois leur serveur nous a mal traités au restaurant moi et mes copines . technaf et tout J’ai laissé passer aussi. Aujourd’hui j’ai passé une commande par téléphone en demandant qu’un seul poutine contienne pas un certain élément et la surprise : les deux plats sont arrivés modifiés contrairement à ma demande ! Poutine sans champignon sans onions ! Aucun gout ! Et pour couronner le tout, ils ont encore oublié du l’eau 7etta fkerthom ! Alors que j’avais payé Ce manque de sérieux et de professionnalisme se répète trop souvent , Je ne recommande absolument pas, et plus jamais american . Khserto une cliente très tres fidele",Google Maps,American Burger,2025-11-25T19:29:05.467Z,0,Complaint,,,,,Complaint,False,1263.0,"[""food_complaint"", ""treatment_complaint""]",negative
6755,272999,Still somthing about American burger isn’t good the chess is kinda bad quality,Google Maps,American Burger,2025-08-22T13:58:04.021Z,0,Complaint,,,,,,False,1263.0,"[""food_complaint""]",negative
8338,941240,Excellent service dans toutes taches,Google Maps,American Burger,2024-05-16T18:15:37.675Z,0,,Appreciation,,,,Appreciation,False,1263.0,"[""service_appreciation"", ""treatment_appreciation""]",positive
8166,293576,Merci Mr Ghiles trés bon accueil,Google Maps,American Burger,2025-01-28T12:12:21.411Z,0,,,,,,Appreciation,False,1263.0,"[""treatment_appreciation""]",positive
7714,668869,tasty food and a very good service,Google Maps,American Burger,2025-04-09T09:42:10.572Z,0,Appreciation,,,,,Appreciation,False,1263.0,"[""food_appreciation"", ""treatment_appreciation""]",positive
8428,285245,J'y suis allée tacos vraiment simple et beaucoup trop de fromage Et j'ai eu une intoxication après moi et ma copine avec laquelle j'ai mangé on a finis chez le médecin reste à savoir ils ont mis un truc périmé où je ne sais pas,Google Maps,American Burger,2023-12-19T17:29:14.584Z,0,Complaint,,,,,,False,1263.0,"[""food_complaint""]",negative
8698,930409,Meilleur burger. Bon accueil. Propre,Google Maps,American Burger,2021-08-28T09:13:31.497Z,0,Appreciation,,Appreciation,,,Appreciation,False,1263.0,"[""food_appreciation"", ""place_appreciation"", ""treatment_appreciation""]",positive
8551,143938,عندو غاشي ماكلة بنينة سومة نص نص ماهي غالية ماهي رخيسة,Google Maps,American Burger,2022-12-05T09:02:02.909Z,1,,,,,,,True,1263.0,[],neutral
8244,799266,"Bonsoir, Le service est bien mais en ce qui concerne la bouffe tout ce que j’ai aimé c’est les frites, le reste est immangeable (je suis désolé).",Google Maps,American Burger,2024-10-17T18:01:06.125Z,0,Complaint,,Complaint,,,Appreciation,False,1263.0,"[""food_complaint"", ""place_complaint"", ""treatment_appreciation""]",negative
8413,153537,"Bonne nourriture, service très long",Google Maps,American Burger,2024-02-01T13:01:58.048Z,0,Appreciation,Complaint,,,,,False,1263.0,"[""food_appreciation"", ""service_complaint""]",neutral
8308,407869,"J'avais l'habitude de venire j'étais très satisfaite, mais cette fois si ( le 3 jour de l'Aïd) je suis vraiment desu pour la cuisine c'était pas vraiment bonne même les sauces ils ont pas le même goût d'avant ( vive le chef Hamid  ) et latente c'est troooop malgré qu'il y avait pas beaucoup de monde, pour le service c'était bien , les serveurs simpa et serviable. Merci saha 3idekom [APPRECIATION]",Google Maps,American Burger,2024-06-18T23:07:09.223Z,1,,Complaint,,,,Appreciation,False,1263.0,"[""service_complaint"", ""treatment_appreciation""]",neutral
6926,918549,"Endroit sympa, service très rapide, malgré le monde qu'il y'a, personne au petit soins. Je recommande vivement Merci pour l'accueil.",Google Maps,American Burger,2025-07-14T21:25:18.303Z,0,,Appreciation,Appreciation,,,Appreciation,False,1263.0,"[""service_appreciation"", ""place_appreciation"", ""treatment_appreciation""]",positive
