comment_id,final_id,comment_text,platform,source_name,date,likesCount,food,service,place,delivery,price,treatment,out_of_scope,post_id
48696.0,553523.0,مزالو ديسبونيبل؟,tiktok,Cassecroute,2026-01-02T20:37:01.369314,1.0,,,inquiry,,,,False,10049.0
48754.0,948024.0,عنابة,tiktok,Cassecroute,2026-01-02T20:37:03.092940,0.0,,,,,,,True,10049.0
43390.0,293571.0,راهم يحكو على الجامعة تع باب الزوار ياك ؟,tiktok,Cassecroute,2026-01-02T20:09:01.833557,25.0,,,Inquiry,,,,False,10049.0
760599.0,1695.0,Meilleures équipes,instagram,Cezam,2025-04-07T14:58:33.000Z,2.0,,,,,,appreciation,False,10050.0
377439.0,1681.0,C'était une excellente expérience! Je recommande vivement!  [APPRECIATION],instagram,Cezam,2025-01-29T13:39:34.000Z,2.0,appreciation,appreciation,appreciation,,,appreciation,False,10050.0
773666.0,1689.0,Meilleure équipe  [APPRECIATION],instagram,Cezam,2025-04-07T13:27:33.000Z,3.0,,appreciation,,,,appreciation,False,10050.0
252269.0,1687.0,Numéro 1 et 4  [APPRECIATION],instagram,Cezam,2025-04-07T10:04:23.000Z,3.0,,,,,,,True,10050.0
383916.0,1686.0,Ils sont tellement reconnaissables,instagram,Cezam,2025-04-07T09:40:05.000Z,10.0,,,,,,,True,10050.0
129572.0,1700.0,Bonne reprise  [APPRECIATION],instagram,Cezam,2025-06-29T20:30:53.000Z,1.0,,,,,,,True,10050.0
1726.0,166077.0,ماشاء الله خدمة نقية على لميت تاع ولتر وايت  [APPRECIATION],instagram,Cezam,2025-12-02T20:48:32.000Z,1.0,,,appreciation,,,,False,10050.0
1658.0,573890.0,La meilleure restaurant très propre les plats sont magnifiques  [APPRECIATION],instagram,Cezam,2025-02-09T08:34:41.000Z,1.0,appreciation,,appreciation,,,,False,10050.0
1691.0,848798.0,Ils sont tellement gentils  [APPRECIATION],instagram,Cezam,2025-04-07T15:39:38.000Z,2.0,,,,,,appreciation,False,10050.0
1709.0,850938.0,Mon restaurant préféré  [APPRECIATION],instagram,Cezam,2025-08-14T20:38:35.000Z,0.0,,,appreciation,,,,False,10050.0
1664.0,329775.0,Le chef est digne des plus grands chefs étoilés : chacun de vos plats est tout simplement un délice vraiment,instagram,Cezam,2025-05-18T23:47:27.000Z,1.0,appreciation,,,,,,False,10050.0
1670.0,593959.0,La meilleure cezam [APPRECIATION],instagram,Cezam,2025-03-11T22:13:14.000Z,0.0,,,appreciation,,,,False,10050.0
1711.0,730915.0,Your page is  let me know if you ever need content shot  [APPRECIATION],instagram,Cezam,2025-10-18T02:58:01.000Z,0.0,,,,,,,True,10050.0
1676.0,742826.0,Un délice,instagram,Cezam,2025-03-08T07:42:32.000Z,3.0,appreciation,,,,,,False,10050.0
1707.0,743239.0,Une touche très moderne machaalah  [APPRECIATION],instagram,Cezam,2025-06-29T22:51:39.000Z,1.0,appreciation,,,,,,False,10050.0
1696.0,615508.0,Le 1er  meilleur  [APPRECIATION] [RECOMMENDATION],instagram,Cezam,2025-04-07T09:39:48.000Z,2.0,,,appreciation,,,,False,10050.0
1652.0,272786.0,L’un des meilleurs j’aime bcp ce resto [APPRECIATION],instagram,Cezam,2025-08-23T14:18:51.000Z,0.0,,,Appreciation,,,,False,10050.0
1657.0,540133.0,J'ai mangé chez vous il y a 3 mois j'ai adoré a refaire la prochaine fois inchallah,instagram,Cezam,2025-02-10T12:31:30.000Z,0.0,Appreciation,,Appreciation,,,,False,10050.0
1669.0,675434.0,Pk vous ne répondez pas au téléphone ?,instagram,Cezam,2025-03-12T12:09:55.000Z,0.0,,,"complaint,inquiry",,,,False,10050.0
1702.0,808262.0,"Déjà que c’était agréable, mais avec ce changement, c’est encore beaucoup mieuuuuuux ! My favorite  [APPRECIATION]",instagram,Cezam,2025-06-30T12:15:25.000Z,1.0,Appreciation,,Appreciation,,,,False,10050.0
1661.0,284992.0,Jdr ce restaurant 3 visite jamais déçu  [APPRECIATION],instagram,Cezam,2025-07-31T23:17:22.000Z,1.0,,,Appreciation,,,,False,10050.0
1693.0,681827.0,Le numéro 1 le meilleur rabi yhefdo toujours avce une bonne énergie  [APPRECIATION],instagram,Cezam,2025-04-10T22:47:00.000Z,1.0,,,Appreciation,,,,False,10050.0
763551.0,32566.0,Chkon 9alk andi accent hdrt noraml arbia chwiya fr manich française bach tkon andi accent okii,tiktok,Cezam,2026-01-02T19:17:08.547401,0.0,,,,,,,True,10051.0
766904.0,22270.0,super bon est le serveur super professionnel,tiktok,Cezam,2026-01-02T18:23:30.708548,3.0,appreciation,,,,,appreciation,False,10051.0
908712.0,22266.0,Restaurant Wouah la présentation le goût et le professionnalisme à ne pas raté,tiktok,Cezam,2026-01-02T18:23:30.708545,1.0,appreciation,appreciation,,,,appreciation,False,10051.0
22274.0,956158.0,la sauce dylhm top le même plat,tiktok,Cezam,2026-01-02T18:23:30.708551,2.0,appreciation,,,,,,False,10051.0
22276.0,579067.0,Merci pour les détails  [APPRECIATION],tiktok,Cezam,2026-01-02T18:23:30.708552,1.0,,,,,,,True,10051.0
22252.0,187121.0,لاه ما تحكيوش على الاسعار حنا جايين مع لافامي من عنابة ممكن تقولولي الاسعار,tiktok,Cezam,2026-01-02T18:23:30.708533,5.0,,,,,inquiry,,False,10051.0
22258.0,339681.0,Il fait une réservation ou on peut y aller directement?,tiktok,Cezam,2026-01-02T18:23:30.708538,0.0,,,inquiry,,,,False,10051.0
22256.0,354317.0,bnin chiwia ghaliii mais ystehel w service tooop,tiktok,Cezam,2026-01-02T18:23:30.708536,1.0,appreciation,appreciation,,,complaint,,False,10051.0
22260.0,656398.0,تع وليد مرت عمي,tiktok,Cezam,2026-01-02T18:23:30.708540,1.0,,,,,,,True,10051.0
22312.0,663069.0,والسومة علاش ماهدرتيش عليها,tiktok,Cezam,2026-01-02T18:23:35.099045,2.0,,,,,inquiry,,False,10051.0
22264.0,282306.0,Inshlh nrohlooo,tiktok,Cezam,2026-01-02T18:23:30.708543,1.0,,,,,,,True,10051.0
22262.0,550671.0,Et dire que le créateur est dans ma résidence  [APPRECIATION],tiktok,Cezam,2026-01-02T18:23:30.708542,1.0,,,,,,,True,10051.0
22254.0,423077.0,bzffffd mklto bnin je confirme w les plats dyalo ychb3o  [APPRECIATION],tiktok,Cezam,2026-01-02T18:23:30.708535,2.0,Appreciation,,Appreciation,,,,False,10051.0
886727.0,55064.0,كاين توصيل خويا ؟,tiktok,Chapati Team,2026-01-02T21:12:38.200154,1.0,,,,inquiry,,,False,10052.0
756495.0,55062.0,الله يبارك بنة ونظافة ومنحكيلكش على الاستقبال,tiktok,Chapati Team,2026-01-02T21:12:38.200152,1.0,appreciation,,appreciation,,,appreciation,False,10052.0
105112.0,50256.0,ouisouuu  [APPRECIATION],tiktok,Chapati Team,2026-01-02T20:59:01.076973,1.0,,,,,,,True,10052.0
508720.0,50268.0,المكان بالضبط,tiktok,Chapati Team,2026-01-02T20:59:01.076983,0.0,,,inquiry,,,,False,10052.0
509852.0,50252.0,Bon courage khoya,tiktok,Chapati Team,2026-01-02T20:59:01.076970,1.0,,,,,,,True,10052.0
380239.0,50242.0,Bon courage le couz,tiktok,Chapati Team,2026-01-02T20:59:01.076962,1.0,,,,,,,True,10052.0
118231.0,55058.0,bn courage frérot,tiktok,Chapati Team,2026-01-02T21:12:38.200147,1.0,,,,,,,True,10052.0
55060.0,825542.0,تبارك الله ماشاء الله عليكم,tiktok,Chapati Team,2026-01-02T21:12:38.200150,1.0,,,,,,,True,10052.0
50244.0,322110.0,الله يبارك لبلاكه نظيفه  [APPRECIATION],tiktok,Chapati Team,2026-01-02T20:59:01.076964,1.0,,,appreciation,,,,False,10052.0
50238.0,191395.0,Bon courage oussou bel baraka 3la khouya nchlh  [APPRECIATION],tiktok,Chapati Team,2026-01-02T20:59:01.076959,0.0,,,,,,,True,10052.0
50248.0,848954.0,ca a l'aire d'être très bon,tiktok,Chapati Team,2026-01-02T20:59:01.076968,1.0,appreciation,,,,,,False,10052.0
55056.0,459996.0,احسن واقدم شباتي في عنابة احلا سكندر,tiktok,Chapati Team,2026-01-02T21:12:38.200132,0.0,appreciation,,,,,,False,10052.0
50260.0,855318.0,allez force a vous lequipe  [APPRECIATION],tiktok,Chapati Team,2026-01-02T20:59:01.076976,1.0,,,,,,,True,10052.0
50246.0,463832.0,أهم حاجة قبل حتى الإشهار. عنوان المحل,tiktok,Chapati Team,2026-01-02T20:59:01.076966,0.0,,,inquiry,,,,False,10052.0
50240.0,730215.0,Le goût est la quantité مضمونة  [APPRECIATION] [RECOMMENDATION],tiktok,Chapati Team,2026-01-02T20:59:01.076961,0.0,appreciation,,,,,,False,10052.0
50266.0,998159.0,الله يبرك ابابا,tiktok,Chapati Team,2026-01-02T20:59:01.076981,0.0,,,,,,,True,10052.0
50236.0,748041.0,bon courage pour vous el bennah tahder  [APPRECIATION] [RECOMMENDATION],tiktok,Chapati Team,2026-01-02T20:59:01.076932,1.0,appreciation,,,,,,False,10052.0
50264.0,262384.0,bon courage  [APPRECIATION],tiktok,Chapati Team,2026-01-02T20:59:01.076979,0.0,,,,,,,True,10052.0
519051.0,686.0,وين حال,instagram,Chaway Zaimm,2025-07-28T03:22:27.000Z,0.0,,,inquiry,,,,False,10053.0
388173.0,693.0,ما زعيم ما والو,instagram,Chaway Zaimm,2025-07-11T21:49:43.000Z,0.0,,,,,,,True,10053.0
698.0,560915.0,دخلت نشوف التعليقات صح كاين ناس مريضة نفسيا الحسد,instagram,Chaway Zaimm,2025-07-08T22:52:42.000Z,0.0,,,,,,,True,10053.0
694.0,445049.0,علش طمع الناس كاين لي ماعندهمش مشاء الله,instagram,Chaway Zaimm,2025-07-11T15:09:49.000Z,0.0,,,,,,,True,10053.0
697.0,719764.0,الحجاب تاع ورقلة,instagram,Chaway Zaimm,2025-07-09T00:19:11.000Z,0.0,,,,,,,True,10053.0
696.0,473213.0,انا هدا كي نسمعو يهدر نشبع سبحان الله  جماعة لي تروح عندو قاتلهم الشر ولا قاتلهم الهم,instagram,Chaway Zaimm,2025-07-09T11:17:26.000Z,0.0,,,,,,,True,10053.0
691.0,219548.0,نطالب من شواي زعيم رغاية يفتح في ليسطاسيو تاع طريق والله كلااو لحم لعيباد تاع اليشير وتاع البرج,instagram,Chaway Zaimm,2025-07-14T15:19:39.000Z,0.0,,,inquiry,,,,False,10053.0
690.0,746855.0,تقول راه يبيع في الجبب كارثة باينة العفن والقرلوا داير حالة.,instagram,Chaway Zaimm,2025-07-14T23:02:39.000Z,0.0,,,,,,,True,10053.0
687.0,548675.0,ناس مخلوعين ، واش بيكوم مدهوشين ، رافد وليدو و يجري بيه ، يبهدلوا والله,instagram,Chaway Zaimm,2025-07-23T18:27:12.000Z,0.0,,,,,,,True,10053.0
689.0,682312.0,لمافيا هههه,instagram,Chaway Zaimm,2025-07-15T01:16:06.000Z,0.0,,,,,,,True,10053.0
784808.0,46240.0,كلش ما شاء الله ماكلة نقاوة مام لي يخدمو تما  [APPRECIATION],tiktok,Check In,2026-01-02T20:20:51.126053,2.0,appreciation,,appreciation,,,appreciation,False,10054.0
392479.0,46204.0,وين في سيدي بلعباس,tiktok,Check In,2026-01-02T20:20:48.790732,1.0,,,inquiry,,,,False,10054.0
46200.0,839132.0,machalah parmi les meilleures  [APPRECIATION],tiktok,Check In,2026-01-02T20:20:48.790729,2.0,appreciation,appreciation,appreciation,appreciation,appreciation,appreciation,False,10054.0
46188.0,204784.0,where exactly,tiktok,Check In,2026-01-02T20:20:48.790714,1.0,,,inquiry,,,,False,10054.0
46192.0,214762.0,The best wlhhhh kol khatra nchry 3lihom,tiktok,Check In,2026-01-02T20:20:48.790722,2.0,,,appreciation,,,,False,10054.0
46196.0,486703.0,franchement vous êtes les meilleurs  [APPRECIATION],tiktok,Check In,2026-01-02T20:20:48.790725,2.0,,,appreciation,,,,False,10054.0
46242.0,159749.0,ونن تتكلم,tiktok,Check In,2026-01-02T20:20:51.126057,0.0,,,,,,,True,10054.0
766512.0,49812.0,dexter bnooooon w quantité  [APPRECIATION],tiktok,Check In,2026-01-02T20:42:40.564446,0.0,appreciation,,,,,,False,10054.0
49804.0,196792.0,poutine ?,tiktok,Check In,2026-01-02T20:42:40.564425,0.0,,,,,,,True,10054.0
49802.0,857294.0,كيفاش نجي عندكم من فيلاج تيار؟,tiktok,Check In,2026-01-02T20:42:40.564396,0.0,,,inquiry,,,,False,10054.0
49832.0,923911.0,Diro aussi fi frite rhom yjo nachfin diro fihom suce fromage,tiktok,Check In,2026-01-02T20:42:40.564506,0.0,Recommendation,,,,,,False,10054.0
49808.0,269147.0,وين المحل روووووووعة الله يبارك,tiktok,Check In,2026-01-02T20:42:40.564435,0.0,,,Inquiry,,,,False,10054.0
362775.0,49344.0,جزت عليها توسوست صبتو فارررغ مفيهش ناس كامل وكبيير,tiktok,Chicks Nook,2026-01-02T20:40:20.804444,0.0,,,appreciation,,,,False,10055.0
625446.0,49390.0,J’ai pas aimé leurs bouffe et le service est très long,tiktok,Chicks Nook,2026-01-02T20:40:21.809542,0.0,complaint,complaint,,,,,False,10055.0
888727.0,49178.0,rien spécial mlkher .,tiktok,Chicks Nook,2026-01-02T20:40:16.100225,0.0,,,,,,,True,10055.0
497587.0,49354.0,يشبه لمطاعم تاع سعودية,tiktok,Chicks Nook,2026-01-02T20:40:20.804451,0.0,,,,,,,True,10055.0
896366.0,49152.0,والله تعجبني مكلتهم صراحة لنة,tiktok,Chicks Nook,2026-01-02T20:40:14.931470,1.0,appreciation,,,,,,False,10055.0
897578.0,49382.0,يشبه لوليد تع طيور الجنة سبحان الله,tiktok,Chicks Nook,2026-01-02T20:40:21.809536,0.0,,,,,,,True,10055.0
635621.0,49364.0,les sandwichs ta3o farghine,tiktok,Chicks Nook,2026-01-02T20:40:21.809491,0.0,complaint,,,,,,False,10055.0
242431.0,49186.0,ال plat الاول شحال الثمن ؟,tiktok,Chicks Nook,2026-01-02T20:40:16.100232,0.0,,,,,inquiry,,False,10055.0
768159.0,49070.0,"c'est très bon et bonne continuation, je le conseille",tiktok,Chicks Nook,2026-01-02T20:40:07.206645,2.0,appreciation,,,,,,False,10055.0
244007.0,49142.0,j'ai essayé une fois 3jebni bzf familial propre makla bnina et à tt les budgets,tiktok,Chicks Nook,2026-01-02T20:40:14.931443,1.0,appreciation,,appreciation,,appreciation,,False,10055.0
768989.0,49342.0,لي صوص تاوعهم حامضين ياجدك وماكله مين ذاك تجيك بارده,tiktok,Chicks Nook,2026-01-02T20:40:20.804442,0.0,complaint,,,,,,False,10055.0
508669.0,49088.0,"j'aime bien ouii , mais na9s les plats mahomch comme avant généreux",tiktok,Chicks Nook,2026-01-02T20:40:07.206685,1.0,complaint,,,,,,False,10055.0
508814.0,49406.0,بوووه لي يشوف يقول صح نورمال النقا نقي بضح بنة عادي و زيد لكونتيتي تع ماكلة قليلة,tiktok,Chicks Nook,2026-01-02T20:40:22.783026,0.0,complaint,,appreciation,,,,False,10055.0
771073.0,49074.0,كون تعرضني منقولش لالا ههههههه,tiktok,Chicks Nook,2026-01-02T20:40:07.206650,4.0,,,,,,,True,10055.0
246854.0,49328.0,ماحبش يوري menu,tiktok,Chicks Nook,2026-01-02T20:40:20.804429,0.0,,,,,,,True,10055.0
248498.0,49084.0,هداك 2900,tiktok,Chicks Nook,2026-01-02T20:40:07.206680,1.0,,,,,,,True,10055.0
642739.0,49108.0,on dit suprême de poulet,tiktok,Chicks Nook,2026-01-02T20:40:13.769344,1.0,,,,,,,True,10055.0
774822.0,49350.0,Service 0,tiktok,Chicks Nook,2026-01-02T20:40:20.804448,0.0,,complaint,,,,,False,10055.0
250837.0,49130.0,كلش بنين بصح يطولو ساعة باش يجبولك كومند ديالك,tiktok,Chicks Nook,2026-01-02T20:40:13.769370,1.0,appreciation,complaint,,,,,False,10055.0
250871.0,49072.0,يخدم بالجمعة؟؟,tiktok,Chicks Nook,2026-01-02T20:40:07.206648,2.0,,,inquiry,,,,False,10055.0
254032.0,49410.0,عاجبني في حاجة داير مقاطعة لكل منتجات الاجنبية لدعم القضية الفلسطينية يبيع غير منتجات نتاعنا برافو عليه,tiktok,Chicks Nook,2026-01-02T20:40:22.783031,0.0,,,,,,,True,10055.0
516260.0,49032.0,كليت عندو سارفيس رابيد حالة نقية ماكلة بنينة ثونية بنينة وحتى بي عارحة عجبتني البطاطا مقرمشة ومام ديتها معايا وحميتها بقات مقرمشة,tiktok,Chicks Nook,2026-01-02T20:40:01.785555,3.0,appreciation,appreciation,appreciation,,,,False,10055.0
778527.0,49016.0,كليت عندو نقا وبنة وسومة,tiktok,Chicks Nook,2026-01-02T20:40:01.785535,92.0,appreciation,,appreciation,,appreciation,,False,10055.0
649091.0,49314.0,pfffff c exagéré c pas du wawwwwww,tiktok,Chicks Nook,2026-01-02T20:40:19.866378,0.0,complaint,,,,complaint,,False,10055.0
649104.0,49106.0,انا ديت كريسبي يابس حجرة معجبنيش كااااااااامل مستحيل نولي عندو,tiktok,Chicks Nook,2026-01-02T20:40:13.769342,3.0,complaint,,,,,,False,10055.0
125797.0,49316.0,circulation 3andkom bzfffff,tiktok,Chicks Nook,2026-01-02T20:40:19.866380,0.0,,complaint,,,,,False,10055.0
258224.0,49098.0,ouii je confirme c'est trop bon et très propre  bravo  [APPRECIATION],tiktok,Chicks Nook,2026-01-02T20:40:13.769319,2.0,appreciation,,appreciation,,,,False,10055.0
783981.0,49018.0,واش رأيكم فيه الشبيبة  [APPRECIATION],tiktok,Chicks Nook,2026-01-02T20:40:01.785538,45.0,,,,,,,True,10055.0
655191.0,49086.0,السعر 6000Da,tiktok,Chicks Nook,2026-01-02T20:40:07.206682,1.0,,,,,,,True,10055.0
49068.0,949921.0,شيكور خاوتي,tiktok,Chicks Nook,2026-01-02T20:40:07.206643,2.0,,,,,,,True,10055.0
49326.0,294796.0,wach habit at9ol filet de poulet  ch7al tzido a3liha,tiktok,Chicks Nook,2026-01-02T20:40:20.804426,0.0,,,,,,,True,10055.0
49408.0,426854.0,كي تخلط عصومي مع وليد مع حكيم عنابة,tiktok,Chicks Nook,2026-01-02T20:40:22.783029,0.0,,,,,,,True,10055.0
49100.0,821638.0,"on a été had essif avec les enfants c'était très très bon. toumiya excellente. et le riz ta3hom bnin bessaf, les prix raisonnables",tiktok,Chicks Nook,2026-01-02T20:40:13.769322,3.0,appreciation,,,,appreciation,,False,10055.0
49346.0,953328.0,تشبه لعصومي [APPRECIATION],tiktok,Chicks Nook,2026-01-02T20:40:20.804445,0.0,,,,,,,True,10055.0
49058.0,562906.0,روحو ومتندموش ناكل ونتبنن  [APPRECIATION],tiktok,Chicks Nook,2026-01-02T20:40:07.206628,4.0,appreciation,,,,,,False,10055.0
49050.0,563261.0,صح ذوق خيالي ومام سعر خيالي,tiktok,Chicks Nook,2026-01-02T20:40:01.785575,10.0,appreciation,,,,complaint,,False,10055.0
49090.0,958033.0,ألله يبارك كليت عندهم استقبال النقا ماكلة بنينة بري مليح,tiktok,Chicks Nook,2026-01-02T20:40:07.206687,2.0,appreciation,,appreciation,,appreciation,appreciation,False,10055.0
49158.0,827972.0,كليت عندو 0///000,tiktok,Chicks Nook,2026-01-02T20:40:14.931475,1.0,complaint,,,,,,False,10055.0
49012.0,828781.0,tchbh l جنى مقداد,tiktok,Chicks Nook,2026-01-02T20:40:01.785247,2.0,,,,,,,True,10055.0
49362.0,437991.0,بزاف مليح نقاء و بنة,tiktok,Chicks Nook,2026-01-02T20:40:20.804458,0.0,appreciation,,appreciation,,,,False,10055.0
49122.0,569651.0,J’adore le meilleur  [APPRECIATION],tiktok,Chicks Nook,2026-01-02T20:40:13.769361,1.0,appreciation,appreciation,appreciation,appreciation,appreciation,appreciation,False,10055.0
49026.0,833358.0,هدرت على كلشي غير السومة,tiktok,Chicks Nook,2026-01-02T20:40:01.785548,18.0,,,,,recommendation,,False,10055.0
49162.0,180122.0,سعر من موبقات,tiktok,Chicks Nook,2026-01-02T20:40:14.931478,1.0,,,,,complaint,,False,10055.0
49164.0,182030.0,وين بلاصة؟؟؟,tiktok,Chicks Nook,2026-01-02T20:40:14.931481,1.0,,,inquiry,,,,False,10055.0
49170.0,575532.0,هل هي غالية او لا,tiktok,Chicks Nook,2026-01-02T20:40:15.246353,0.0,,,,,inquiry,,False,10055.0
49078.0,576849.0,كليت عندو ماشي كيفاه بنة معجبنيش,tiktok,Chicks Nook,2026-01-02T20:40:07.206673,3.0,complaint,,,,,,False,10055.0
49392.0,709541.0,شاورما تاعه قارصه معمره قارص وخل الحاجه الوحيده اللي تصلح فيه هو برجر كرسبي,tiktok,Chicks Nook,2026-01-02T20:40:21.809543,0.0,"appreciation,complaint",,,,,,False,10055.0
49110.0,578974.0,الشكل شباب,tiktok,Chicks Nook,2026-01-02T20:40:13.769347,1.0,appreciation,,,,,,False,10055.0
49370.0,451211.0,على حساب صالة ماشكيتش عندو الكالم .,tiktok,Chicks Nook,2026-01-02T20:40:21.809526,0.0,,,complaint,,,,False,10055.0
49022.0,320641.0,jamais le poulet est mal cuit .,tiktok,Chicks Nook,2026-01-02T20:40:01.785543,11.0,complaint,,,,,,False,10055.0
49160.0,584197.0,علاه ماديتنيش معاك ناكل,tiktok,Chicks Nook,2026-01-02T20:40:14.931477,1.0,,,,,,,True,10055.0
49380.0,715875.0,رحتلو لجاج ديالو يريح و شاوارما سونديش ڤاع فارغ و غالي ميصلحش,tiktok,Chicks Nook,2026-01-02T20:40:21.809535,0.0,complaint,,,,complaint,,False,10055.0
49374.0,847319.0,Klit eando service t9il w makla jatni barda w meajbnish,tiktok,Chicks Nook,2026-01-02T20:40:21.809531,0.0,complaint,complaint,,,,,False,10055.0
49052.0,587312.0,شعال البلا هدا,tiktok,Chicks Nook,2026-01-02T20:40:07.206279,11.0,,,,,inquiry,,False,10055.0
49114.0,328113.0,من فضلك هذا لبلا بشاح,tiktok,Chicks Nook,2026-01-02T20:40:13.769352,1.0,,,,,inquiry,,False,10055.0
49064.0,593918.0,أعرضني,tiktok,Chicks Nook,2026-01-02T20:40:07.206637,2.0,,,,,,,True,10055.0
49166.0,465489.0,مليح بصح مشي فور و عندو سارفيس بزاف تقيل,tiktok,Chicks Nook,2026-01-02T20:40:14.931483,1.0,,complaint,,,,,False,10055.0
49396.0,992392.0,و الله مبنين كامل حشا نعما اول مرة منقدرش ناكل ماكلة دومونديت شاورما حشا نعمة ناشفة,tiktok,Chicks Nook,2026-01-02T20:40:21.809546,0.0,complaint,,,,,,False,10055.0
49188.0,471153.0,وبن بلص,tiktok,Chicks Nook,2026-01-02T20:40:16.100234,1.0,,,inquiry,,,,False,10055.0
49140.0,734023.0,J’ai pas aimé le goût khawti,tiktok,Chicks Nook,2026-01-02T20:40:13.796729,1.0,complaint,,,,,,False,10055.0
49154.0,603442.0,سكانبو وين راهو عليلو,tiktok,Chicks Nook,2026-01-02T20:40:14.931472,1.0,,,,,,,True,10055.0
49348.0,735100.0,يشبه لوليد تاع طيور الجنة لا لا,tiktok,Chicks Nook,2026-01-02T20:40:20.804447,0.0,,,,,,,True,10055.0
49372.0,745966.0,رحنا ليه يعطيك الفريت كتر من كلش,tiktok,Chicks Nook,2026-01-02T20:40:21.809529,0.0,complaint,,,,,,False,10055.0
49036.0,224482.0,je confirme trop bon et prix untik,tiktok,Chicks Nook,2026-01-02T20:40:01.785559,5.0,appreciation,,,,appreciation,,False,10055.0
49094.0,749556.0,يخدمو بيان الله يبارك و بري مليح  [APPRECIATION],tiktok,Chicks Nook,2026-01-02T20:40:13.769312,2.0,appreciation,,,,appreciation,,False,10055.0
49042.0,488311.0,المهم تعرف عبقور,tiktok,Chicks Nook,2026-01-02T20:40:01.785565,1.0,,,,,,,True,10055.0
49352.0,358118.0,انا واولادي آبينو عندو و كل ما يخدم راجلي الليل أولادي ماما chicks nook و جيراني ماشي بعيدة عليهم بنين والخدمة هايلة والشبيبة بزاف مربيين من مستقبلة المكالمات لليسارفور,tiktok,Chicks Nook,2026-01-02T20:40:20.804450,0.0,appreciation,,,,,appreciation,False,10055.0
49330.0,787591.0,وين جاي ؟ فشراقة ؟,tiktok,Chicks Nook,2026-01-02T20:40:20.804432,0.0,,,Inquiry,,,,False,10055.0
49182.0,657282.0,شحال ثمن ؟,tiktok,Chicks Nook,2026-01-02T20:40:16.100229,1.0,,,,,Inquiry,,False,10055.0
49020.0,919835.0,وين جاي واش من بلاصة في ألجي ؟,tiktok,Chicks Nook,2026-01-02T20:40:01.785541,7.0,,,Inquiry,,,,False,10055.0
49054.0,135383.0,بسم الله نسيتها,tiktok,Chicks Nook,2026-01-02T20:40:07.206593,2.0,,,,,,,True,10055.0
49190.0,659870.0,راني ناكل في بلاصتو,tiktok,Chicks Nook,2026-01-02T20:40:16.100235,0.0,,,,,,,True,10055.0
49180.0,923542.0,يدير توصيل زرالدة,tiktok,Chicks Nook,2026-01-02T20:40:16.100227,0.0,,,,inquiry,,,False,10055.0
49034.0,399847.0,Chawarma t3o normal poulet oui,tiktok,Chicks Nook,2026-01-02T20:40:01.785557,1.0,appreciation,,,,,,False,10055.0
49376.0,400181.0,شحال السوما  [APPRECIATION],tiktok,Chicks Nook,2026-01-02T20:40:21.809532,0.0,,,,,inquiry,,False,10055.0
49046.0,401688.0,حاجة لتعجبني فيه مقاطعة لدايرها لشركات اجنبية,tiktok,Chicks Nook,2026-01-02T20:40:01.785569,4.0,,,,,,,True,10055.0
49384.0,140905.0,بصراحة معجبنيش الغاشي بزاف او ماشي كامل واالو او تقال,tiktok,Chicks Nook,2026-01-02T20:40:21.809537,0.0,,complaint,complaint,,,complaint,False,10055.0
49338.0,667149.0,وين الولايه,tiktok,Chicks Nook,2026-01-02T20:40:20.804439,0.0,,,Inquiry,,,,False,10055.0
49030.0,408269.0,la dernière fois rehna l9ina le crispy khlass kifach homa spécialité crispy wykhlass 3la 20h m3djbnich lhal c nn makla dylhom bzf bnina,tiktok,Chicks Nook,2026-01-02T20:40:01.785553,7.0,Appreciation,,,,,Complaint,False,10055.0
49398.0,932929.0,النهاية في المرحاض,tiktok,Chicks Nook,2026-01-02T20:40:21.809547,0.0,,,,,,,True,10055.0
49102.0,934004.0,رحت لعندو الله يبارك كلش نقي كولش بنين مشاء الله  نشالله عن قريب نعاودها البنة مزلها في فمي الله يبارك [APPRECIATION],tiktok,Chicks Nook,2026-01-02T20:40:13.769325,2.0,appreciation,appreciation,appreciation,,,appreciation,False,10055.0
49366.0,281621.0,كليت عندو ماكلة عادية,tiktok,Chicks Nook,2026-01-02T20:40:21.809522,0.0,,,,,,,True,10055.0
49148.0,938240.0,بصحتك هذاك لبلا شحال من فضلك  [APPRECIATION],tiktok,Chicks Nook,2026-01-02T20:40:14.931466,1.0,,,,,Inquiry,,False,10055.0
49082.0,545362.0,بزاف. هايل. في النضافة في حسن الاستقبال و البنة تع الدجاج وحد. ماشاء ننصح يجربوه ما راحش يندموا,tiktok,Chicks Nook,2026-01-02T20:40:07.206678,2.0,appreciation,appreciation,appreciation,,,appreciation,False,10055.0
49118.0,284612.0,Trop cher par rapport à la qualité wallah keyn des restaurants ybi3o chicken crispy bzf bnin moins cher,tiktok,Chicks Nook,2026-01-02T20:40:13.769356,1.0,,,,,Complaint,,False,10055.0
49192.0,940530.0,lcrispy et les frites mm les sauces bzaf bnan mais shawarma ma3jbtnish bzaf,tiktok,Chicks Nook,2026-01-02T20:40:16.100237,5.0,Appreciation,,,,,,False,10055.0
49132.0,155025.0,يعطيك الصحة نجي باذن الله نزورو  [APPRECIATION],tiktok,Chicks Nook,2026-01-02T20:40:13.796707,1.0,,,,,,,True,10055.0
