final_id,comment_id,platform,source_name,comment_text,date,likesCount,Topic_REVIEWED,sentiment,intent
559508,56504,tiktok,@nacer.fast.food,يا ناصر رانى رجيم علاه ديرهكا,2026-01-02T21:14:59.217416,1,,,
952731,6394,Google Maps,Casbah Istanbul,"un fast food situé à l""étage supérieur dans l'espace réservé aux divers restaurant où l'on sert de la bouffe rapide. Rien de spécial une nourriture classique spécifiques aux fastes food . On peut trouver aussi ce restaurant du même nom au niveau du centre commercial d'Ardis . Je ne l'ai pas encore essayé, peut-être la prochaine fois à l'occasion de mes régulières virées d'achat",2019-08-05T14:11:41.579Z,2,"food,service",,
952739,27418,tiktok,@petit_tunisien,كاين توصل؟؟,2026-01-02T18:43:38.814106,0,,,
428456,38880,tiktok,@kfc,Le seul immeuble moderne d'Algérie,2026-01-02T19:39:58.381336,0,,,
690601,43176,tiktok,@hocine.chapati,melmi l'ouverture,2026-01-02T20:03:51.416245,1,,,
559531,12015,Facebook,Restaurant San Benito,صحيت غاليا بصح مليحة الله يبارك,2025-10-14T00:08:36.000Z,0,unknown,,
428459,1183,instagram,"lagegarestaurant
",ربي يوفق,2025-11-30T14:59:56.000Z,0,unknown,,
821684,11449,Facebook,Restaurant San Benito,الكنجلي راهو داير حالة,2025-08-16T13:42:46.000Z,0,unknown,,
297399,4708,Google Maps,Hicham cook pizza pasta,"Le thème USA est respecté. ‍ La pizza est pas mal, J'ai bien aimé la pâte. Leur poulet pané est bien croustillant. Service rapide. On aurait juste aimé avoir des sauces maison. Sinon, ça vaut le détour",2024-03-07T09:52:19.222Z,5,"food,service",,
166327,34326,tiktok,@taylot,il est catastrophique a déconseiller hadak le burger 1250da la quantité Ta3 lham bzaf na9ssa les fromages kif-kif en plus qualité 0,2026-01-02T19:23:37.947825,0,,,
428472,1024,instagram,hotspot_dz,Je trouve qu'il il sort de l'ordinaire. j'aime beaucoup. bonne continuation  [APPRECIATION],2024-09-21T17:40:47.000Z,3,food,,
952767,6211,Google Maps,Casbah istanbul,"Un sans faute pour ce resto qui est une super découverte, tous les plats auxquels nous avons goûtés étaient savoureux (table de 8 personnes donc nous avons pu tester plusieurs plats différents) le service est remarquable, la déco très chic. Rien à redire, je ne comprends pas les commentaires négatifs, je cherche encore un resto turc à la hauteur de Casbah Istanbul à Paris mais introuvable !",2022-10-04T07:53:22.332Z,0,"price,food,service",,
690623,53574,tiktok,@mega_pizza_annaba,تحلو نهر جمعة,2026-01-02T21:07:53.787957,0,,,
821696,5008,Google Maps,Hicham cook pizza pasta,Très bon et très beau restaurant continuer comme sa,2018-11-30T16:45:15.042Z,0,food,,
297412,7278,Google Maps,Restaurant À Petit Feu,Serveuse cuisine top,2024-09-17T16:16:13.391Z,0,unknown,,
559562,26200,tiktok,@don_sido_,les temps d'attente et certains serveurs sont à revoir . aucun scrupule à faire passer leur connaissances devant nos yeux . dommage !,2026-01-02T18:34:36.355681,1,,,
952787,10955,Facebook,Restaurant Casa Bella - Draria,تينال تاع الماكله اه معليش,2025-07-26T22:21:15.000Z,0,unknown,,
559575,25002,tiktok,@el_marssem,اسم اغنية!,2026-01-02T18:32:16.408978,0,,,
690648,8330,Google Maps,American Burger Factory,"On vous remercie vraiment pour votre Accueil est Pour votre Service , c’est Etais Treees Bon est Tout Propre , on Vous tire notre Chapeaux pour Votre Gerant #bachir  américain burger vous êtes les meilleurs de tout le Temps [APPRECIATION]",2024-05-18T21:41:16.103Z,0,"food,service,treatment",,
559578,73724,tiktok,@pont_hydra,svp abonné vs a moi  [APPRECIATION],2026-01-02T22:14:03.016156,0,,,
428518,6082,Google Maps,Casbah istanbul,21h hôtesse d’accueil très mal élevé je n’ai même pas pris la peine d’entrer.,2024-05-30T20:09:59.794Z,0,treatment,,
821738,3898,Google Maps,L’Alchimiste Pâtisserie,L'équilibre parfait entre la mousse et le biscuit.,2023-10-02T21:57:00.965Z,0,unknown,,
297458,12494,Facebook,Restaurant Rais,L'adresse du restaurant svp ?,2025-10-13T12:01:05.000Z,0,unknown,,
297459,55696,tiktok,@mfood.annaba,كاين توصيل من فضلك,2026-01-02T21:14:06.968828,3,,,
690693,7507,Google Maps,American Burger Factory,Très bon service merci à tous les travailleurs  [APPRECIATION],2025-05-21T12:37:16.429Z,0,"food,service",,
428551,4787,Google Maps,Hicham cook pizza pasta,Assez bonne pizza sans plus,2022-11-11T13:09:03.332Z,0,food,,
690703,33676,tiktok,@restaurant_gizay,الماكن من فضلك,2026-01-02T19:22:48.188035,0,,,
821784,1512,instagram,niwafood,C quand la réouverture à kouba  [COMPLAINT],2025-04-30T18:50:59.000Z,0,unknown,,
428570,8670,Google Maps,American Burger Factory,مطعم ماشاء الله Les menu قع في الشباب الاستقبا رائع Service rapide Hygiène hbaaal top top سافي بليزير تلقى كاين مطاعم هكدا في بلادنا انصح بزيارته المكان متواجد في القبة,2021-10-17T22:29:47.941Z,0,service,,
559644,4633,Google Maps,Hicham cook pizza pasta,Lahibarek un très bon service bon courage pour vous,2025-08-20T23:54:49.148Z,0,"food,service",,
428574,34942,tiktok,@sinai,bravo. bonne continuation. la cuisine Algérienne top.,2026-01-02T19:28:01.420365,1,,,
297505,64698,tiktok,@msiiirdaa13,هدا تاع سيتي جمال ولا وين,2026-01-02T21:35:48.703966,2,,,
297507,6807,Google Maps,American Burger Factory,"C’était bon, mais la quantité de sel était vraiment excessive, ce qui laisse un arrière-goût désagréable et oblige à boire après presque chaque bouchée",2025-08-03T11:25:29.458Z,0,food,,
166437,40062,tiktok,@streetburger02,salam Zaki bon courage Walah toujours nklou heniyaa c very el e bonne,2026-01-02T19:44:06.257587,0,,,
428584,6767,Google Maps,American Burger said hamdine,"Excellent service , specialement les serveurs , Mounir.",2025-09-02T12:09:48.094Z,0,"service,treatment",,
821801,3402,Google Maps,Caracoya,"Horrible …une très longue attente , les plats n’ont pas de goûts, ils sont fades même les frites maison n’étaient pas bien cuites crues à l intérieur, la sauce aux champignons avait un goût bizarre , les boureks algérois étaient Pas top, on a commandé un Virgin mojito, on l as reçu en kit , d’abord le citron et peu de menthe dans un verre puis il voulait ajouté de « l’eau » car pas de boisson gazeuse type sprite , ni hammoud (y avait pas de selecto non plus d ailleurs) par contre si vous voulez une heineken ou un chivas pas de problème …. Une très longue attente . Si j avais pu j aurais mis 0/5.",2024-08-14T10:05:23.686Z,0,"food,service",,
297514,9519,Facebook,,Wlh Quand je vois ta tête ça donne pas envie de manger désolé,2025-12-09T12:32:13.000Z,0,food,,
690731,1317,instagram,mahroussaglace,ويبقى لول تاع صلومبي هو المخير,2025-08-09T23:41:40.000Z,5,unknown,,
297513,480,instagram,"brother.ts
",قوقولي وين المحل قدقد وكيفاه نروحلو من لافاك الزيانية,2024-10-26T15:23:18.000Z,0,unknown,,
690733,4962,Google Maps,Hicham cook pizza pasta,Bouffe excellente Par contre le service est moyen,2019-10-12T17:21:31.343Z,0,service,,
559662,55846,tiktok,@mfood.annaba,السلام عليكم أين انتم متواجدين وشكرا,2026-01-02T21:14:12.053391,2,,,
821818,31186,tiktok,@taylor,"ah ça donne envie en cette période de blocus et de famine à gaza , jvai partagé ça leur fera sûrement plaisir de voir qu'on pense à eux",2026-01-02T19:10:49.007368,2,,,
559675,12689,Facebook,Restaurant Rais,حمد لله امتنعت على اكل الشارع,2025-10-12T23:42:08.000Z,0,unknown,,
166464,49656,tiktok,@kik.sfood21,Nnnn hacheli food decor mliiih le theme te3 les pirates,2026-01-02T20:41:17.789226,1,,,
821829,5199,Google Maps,Casbah Istanbul القصبة اسطنبول,الماكلة بنينة ميطولوش بزاف(نهار رحت مكاش الغاشي) غلطلي فاdessert 2 fois هذا مكان،السعر يبالي مناسب تشبع عندو ب 1500 دج.,2024-10-25T10:49:04.147Z,0,unknown,,
166476,18126,tiktok,@casabelladraria,والله غير نفس البلا لي اقترحو السارفور عليا بلا مانعرف السعر من بعد الفاتورة:زوج ملاين أو مائتين ردني للبلاد  والله مازدت دخلتو للان [COMPLAINT],2026-01-02T18:14:53.728517,1,,,
428626,68046,tiktok,@maisonsept_oran,too rich for my blood,2026-01-02T21:54:30.118104,1,,,
166483,73542,tiktok,@pont_hydra,Je confirme que c’est très très bon et délicieux,2026-01-02T22:13:57.935735,0,,,
690771,35508,tiktok,@sinai,magnifique Macha'Allah vive le Bled  [APPRECIATION],2026-01-02T19:28:15.389409,1,,,
428629,72560,tiktok,@pont_hydra,"Chez nous, l'escargot est la bouffe pour les canards.",2026-01-02T22:13:26.277457,0,,,
821848,39346,tiktok,@itchy_food,تيو تاع لاهوت راه مخسر كلشي وكان درتولها كيسون,2026-01-02T19:41:12.212766,1,,,
297563,15396,tiktok,@fouka.marine,9a3da c vrai chaba mais là qlt des repas  par rapport le prix,2026-01-02T18:07:33.991903,0,,,
428641,9141,Facebook,"

Restaurant Casa Bella - Draria",Djoudad Mohamed Rouget de père  [APPRECIATION],2025-12-05T20:42:20.000Z,3,unknown,,
952935,15012,tiktok,@lassiette.algeroise,Bon Courage,2026-01-02T18:06:52.360682,1,,,
821866,3089,Google Maps,تاج محل بن عكنون,Louxe la prochaine fois je ramènerai la. vache qui rit,2024-01-19T21:29:17.513Z,0,unknown,,
952943,11386,Facebook,Restaurant San Benito,Hajer Hajer طبسي الاخير مردومة فقط,2025-08-02T11:28:46.000Z,0,unknown,,
952946,6159,Google Maps,Casbah istanbul,Très très déçue. Avec les prix pratiqués on s’attend à manger au moins correctement. Service mauvais . Très long pour avoir notre repas. Le personnel qui nous a servi ne parle que le turc impossible de communiquer. On ne nous a même pas proposé de boisson. On a commandé nous même et attendu 15 minutes pour les avoir. Pas de sanitaire il faut aller dans les toilettes du centre commercial ! Et le bouquet j’ai tout vomi le soir !,2023-08-08T06:35:15.909Z,0,"price,food,service",,
166525,31428,tiktok,@restaurantmonegasque,Pépite,2026-01-02T19:13:04.840993,0,,,
690823,71030,tiktok,@paradou_restaurant,je compar pas je disais que les prix dans les restaurants c'est normal tu paye l'endroit,2026-01-02T22:04:54.797515,0,,,
690857,7985,Google Maps,American Burger said hamdine,Franchement j’ai pas aimer,2021-11-24T13:08:44.081Z,1,unknown,,
821929,15782,tiktok,@mardoum,وين في بيرخادم؟؟,2026-01-02T18:07:56.173426,0,,,
297661,67642,tiktok,@bladi_oran,نجيو نجربوه انشالله,2026-01-02T21:51:55.744251,0,,,
821954,10591,Facebook,"  Restaurant elassil








",السلام عليكم. نقدر ندي ليبلا تاوعي أمبوختي ؟,2025-12-17T11:17:20.000Z,0,unknown,,
166606,7322,Google Maps,American Burger Factory,Un très bon service et rapide avec une ambiance formidable avec Reda Tii et Amanda et Youcef,2025-05-23T22:16:25.493Z,0,"food,service,place",,
690897,29658,tiktok,@luppinio,وكتا تطلق بيتزيرا لعمامرة,2026-01-02T18:51:11.607236,1,,,
690903,34584,tiktok,@opium,"Flop flop , surtout les raviolis 4 fromages",2026-01-02T19:24:18.527903,2,,,
821979,32296,tiktok,@restaurant_gizay,Za3ma bnin l’équipe ?,2026-01-02T19:15:25.042067,1,,,
821981,3796,Google Maps,Laurel Restaurant,"Excellent, je recommande",2023-10-14T19:18:42.343Z,2,service,,
166622,52756,tiktok,@uncles_burger_dz,تلعبيز كبير,2026-01-02T21:03:41.467077,0,,,
559848,8255,Google Maps,American Burger Factory,جميل,2024-09-21T11:17:51.033Z,0,unknown,,
559869,57812,tiktok,@_le216_,شحال غاضتني الحوتة لي رفدتها مسكينة خلعتها,2026-01-02T21:17:32.193181,1,,,
822015,3863,Google Maps,L’Alchimiste Pâtisserie,Très bonne pâtisserie Allahuma barik coup de coeur pour le trompe œil poire très bon. Accueille sympathique endroit propre très agréable.,2024-11-30T21:02:05.231Z,0,"food,treatment,place",,
428802,73182,tiktok,@pont_hydra,Merci Mouhand!,2026-01-02T22:13:49.131778,0,,,
690947,10467,Facebook,"  Restaurant elassil








",بشحال من فضلك,2025-12-16T15:26:36.000Z,0,unknown,,
297733,73416,tiktok,@pont_hydra,bonne appétit mad:hayte,2026-01-02T22:13:54.199656,0,,,
822024,49858,tiktok,@flamingo,l'antica c le meilleur,2026-01-02T20:44:07.237679,1,,,
690956,33796,tiktok,@restaurant_gizay,وين بابا حسن,2026-01-02T19:22:52.171932,0,,,
297745,24022,tiktok,@spotter.dz,cuisse de poulet mariné 1850 وعلاه cuisse de poulet d'agneau ?,2026-01-02T18:27:24.951452,0,,,
690967,34842,tiktok,@sinai,"C’est trop bon chez eux , je mange souvent chez wilaya",2026-01-02T19:27:59.292578,6,,,
428830,18664,tiktok,@helena,والله أو تدخل les arrières boutiques des cuisines باطل ما تاكلش,2026-01-02T18:16:16.153758,0,,,
559906,57206,tiktok,@_le216_,كليت عندو ف اليوم الثاني كي فتح الله يبارك القائمين عل المطعم معاملة شابة ربي يوفقهم,2026-01-02T21:17:18.845043,1,,,
822053,5212,Google Maps,قصبة اسطنبول,"Les plats sont délicieux, généreux et pleins de saveurs authentiques. L’ambiance est chaleureuse et le personnel très accueillant. On sent vraiment la passion pour la cuisine turque dans chaque assiette. Un vrai régal, je reviendrai sans hésitation ! Je recommande à 100 %. ”",2025-02-26T10:40:25.994Z,0,"food,treatment,place",,
953125,29262,tiktok,@elcuatro_burgers,lévraison douira ch7al,2026-01-02T18:49:33.686033,1,,,
822063,168,instagram,amine_la_cantine,Mmmmmmm ça l’air très bon  [APPRECIATION],2025-11-12T14:09:31.000Z,0,food,,
559923,34008,tiktok,@leguidemichemiche,26000 da pour deux personnes si on se prive pas,2026-01-02T19:23:14.775046,0,,,
691012,11585,Facebook,Restaurant San Benito,الصومو عمره مكان ابيض يا القلي,2025-08-18T18:54:55.000Z,0,unknown,,
297799,36976,tiktok,@restaurant.madala,Bon courage mon frère et bonne continuation,2026-01-02T19:34:42.473862,1,,,
166728,5330,Google Maps,Casbah Istanbul القصبة اسطنبول,Je le classe parmi les derniers endroits à manger des plats turcs il est cher pour rien le goût 5/10 surtout la salades avec les sauces vraiment a déconseillé Malgré la variété des plats 03 étoiles juste pour l’endroit et la réception,2023-12-31T22:29:06.011Z,1,"price,food,place",,
691019,7046,Google Maps,American Burger Factory,Good place food is great,2025-07-10T20:12:16.471Z,0,food,,
166741,32900,tiktok,@sinai,pour moi meilleur cuisine c algerien,2026-01-02T19:18:29.605395,8,,,
166744,25824,tiktok,@ofennec.officiel,oui je viendrai inchallah  [APPRECIATION],2026-01-02T18:34:12.788099,0,,,
953185,63534,tiktok,@santorino,crêpes croustillant gros disponible  [RECOMMENDATION],2026-01-02T21:32:19.262059,0,,,
428917,4061,Google Maps,هشام كوك بيتزا,J’aime bien leur pizza mais le problème c que a chaque fois il manque un truc dans la pizza et le pire pour moi c qnd je trouve pas de mayonnaise je sais c futile mais c un détail qui comptes bref c un commentaires juste pour vous améliorer merci a vous,2025-07-06T12:49:33.033Z,0,food,,
559995,33174,tiktok,@new_yorkais,wow c'est vraiment très abordable !,2026-01-02T19:20:36.126428,1,,,
953212,73540,tiktok,@pont_hydra,"En 2001, j'ai commandé 1 plat (au hasard) qui figurait dans le menu et c'était des ""snails"". . Depuis, je n'ai pas mangé",2026-01-02T22:13:57.935734,0,,,
297856,2467,Google Maps,HichamCook Grill House,Ce restaurant mérite zéro étoile. Commandé deux plat Poulet pas cuit du tout Crevettes royales et moyennes le serveur ne fait pas la différence 3700 da pour 3 crevettes tout sauf royale Le bol de riz une blague. De toute façon plus jamais chez vous. Si vous voulez perdre votre argent et ne rien manger vous êtes au bon endroit,2024-07-26T10:36:08.225Z,0,"food,treatment,place",,
691073,73558,tiktok,@pont_hydra,حلزون ماشي قواقع,2026-01-02T22:13:57.935752,0,,,
428937,7148,Google Maps,Restaurant À Petit Feu,Bon rapport qualité prix bonne cuisine dans l’ensemble carte très varié,2025-03-16T08:21:21.729Z,0,"price,food",,
428938,13775,Facebook,Restaurant San Benito,رني حاب ناكل  لحوتا نتاعك  [APPRECIATION] [BOUFFE],2025-12-17T14:18:07.000Z,0,unknown,,
166798,66976,tiktok,@bladi_oran,ألله يبارك,2026-01-02T21:51:31.931534,0,,,
822158,72162,tiktok,@pont_hydra,انموت علا ببوش,2026-01-02T22:13:17.221145,1,,,
953230,30232,tiktok,@rombalfood,Meilleur fast food  [BOUFFE],2026-01-02T18:56:32.308164,0,,,
953233,9204,Facebook,Restaurant Casa Bella - Draria,الاكل مقابل الاشهار,2025-12-07T10:43:38.000Z,1,unknown,,
953235,11375,Facebook,Restaurant San Benito,ميلونج تاع كرطون المرض ديراكت,2025-07-27T09:14:24.000Z,6,unknown,,
297876,55666,tiktok,@braise.tacos5,كاين ليفريزون على 12؟؟,2026-01-02T21:13:47.891654,2,,,
166810,5634,Google Maps,Casbah Istanbul القصبة اسطنبول,"endroit a manger Turc, simple, bonne nourriture, prix un peu excessifs",2022-12-09T09:08:13.975Z,0,"price,food,place",,
953242,50172,tiktok,@king_food23,وين المحل خويا,2026-01-02T20:58:43.891404,0,,,
691105,70140,tiktok,@chtibo_oran,just pr faire le buzz je pense que c'est a paris ce resto je l'ai vu il y a pas longtemps dans une vidéo,2026-01-02T21:58:47.349532,0,,,
691108,41436,tiktok,@street_food,نزيهة قعدي عاقلة [APPRECIATION],2026-01-02T19:55:45.735936,2,,,
297894,19484,tiktok,@sultan,مهم من نهار جيت درتلوا اشهار و غاشي الله يبارك خاصة في ليل ناس تستنى في شارع باش تدخل تأكل,2026-01-02T18:17:12.034380,1,,,
953255,2967,Google Maps,HichamCook Grill House,ان شاء الله مزيد من النجاح والتألق اللهم بارك له في ماله وفي عمله,2022-03-19T01:21:30.568Z,9,unknown,,
166833,31696,tiktok,@entracte,l'entracte meilleurs restaurants  [APPRECIATION],2026-01-02T19:14:11.602540,46,,,
953272,11379,Facebook,Restaurant San Benito,Belkacem Boutaleb قالي تاع القلاليل لي هي كونجلي مية وخمسين وفري ثمنمية هاذي كروفات برك,2025-08-12T20:50:14.000Z,0,unknown,,
691147,56284,tiktok,@the_chef_house_23,سعر ااا عينيا,2026-01-02T21:14:39.343288,0,,,
822225,67490,tiktok,@bladi_oran,je suis la,2026-01-02T21:51:48.096316,0,,,
297938,34040,tiktok,@taylot,Tout est bon surtt le pain j'ai adoré,2026-01-02T19:23:28.957334,0,,,
560083,27786,tiktok,@thala,Le robinet,2026-01-02T18:45:04.675167,0,,,
297947,14490,tiktok,@les_jumelles,this where we went on their second dayyyy it's amazinggg,2026-01-02T18:01:29.929661,0,,,
297948,7706,Google Maps,Restaurant À Petit Feu,"Belle découverte à proximité de notre hôtel. Un accueil chaleureux par des jeunes sympathiques et professionnels sans être obséquieux. Notre paella pour deux était savoureuse - peut-être faudrait mettre les moules en fin de cuisson afin qu'elles ne rétrécissent pas. Plusieurs salles, la nôtre avait une belle ambiance chaleureuse avec des clients de tout âge. Une carte qui donne envie d'y retourner !",2023-10-26T06:46:03.282Z,1,"treatment,place",,
429026,924,instagram,hichamcookgrill,شحال. جاتو من مليار ؟,2025-12-12T00:55:18.000Z,11,unknown,,
166887,37798,tiktok,@kfc,المقاطعة ؟؟؟؟,2026-01-02T19:39:21.195881,3,,,
953327,36768,tiktok,@restaurant.madala,C'est des prix raisonnable l'adresse svp,2026-01-02T19:34:38.381174,1,,,
822256,1390,instagram,megapizza_kouba,Mega pizza 3ndhom the worst pizza ever maykhal3onich ya louken yfat7o resto style Burj Khalifa,2025-12-19T11:54:10.000Z,10,"price,food",,
297971,7140,Google Maps,Restaurant À Petit Feu,"Service catastrophique, les plats sont froids et pas servis en meme temps les spaghettis aux poulets sont vraiment dégueulasse. A fuire",2025-04-12T21:29:10.840Z,0,"food,service",,
429049,104,instagram,american.burger_dz,"Service nul, caissier pas du tout professionnel parle mal aux clients, on a carrément annulé la commande",2025-12-23T14:18:44.000Z,0,service,,
560132,10604,Facebook,Dz Forest Restaura,خليل رحماني انتوما تروحوا عند لي يشووكم. وهذا قالهم ارقدوا,2025-10-13T14:31:23.000Z,0,unknown,,
953352,7370,Google Maps,American Burger said hamdine,"J’ai pris le smash burger x6 steak vraiment délicieux, la viande super bien assaisonnée, fromage très goûtu et fondant, service parfait, serveur à l’écoute et disponible. Allez-y les yeux fermés. Mention spéciale pour Mounir",2024-12-22T12:46:29.911Z,0,"food,service,treatment",,
691218,12314,Facebook,Restaurant San Benito,لباجي رانا كامل وليدات ليتورال,2025-10-14T18:55:07.000Z,0,unknown,,
953364,6018,Google Maps,Casbah istanbul,"On a très bien été accueillie, le service est rapide mais il est parfois difficile de se faire comprendre avec certains serveurs…. c’est très propre, très bien entretenu et surtout très bon!",2025-01-12T15:45:30.054Z,0,"food,service,treatment",,
429090,72674,tiktok,@pont_hydra,على وجه ربي ، واحد فيكم يفهمني بلي صح وش راني نشوف  ملاحظة برك : نسكن فالقالة,2026-01-02T22:13:29.707885,0,,,
691238,33672,tiktok,@restaurant_gizay,ما هي المكونات من فضلك  [APPRECIATION],2026-01-02T19:22:48.188033,0,,,
429100,16754,tiktok,@user5834669559361,c'est fou,2026-01-02T18:10:46.256491,1,,,
560175,3004,Google Maps,تاج محل بن عكنون,"Nous avons passé un excellent moment dans ce restaurant. L’accueil est chaleureux et les serveurs sont aux petits soins, toujours disponibles et réactifs. Le cadre, spacieux et impeccable, plonge dans une ambiance typiquement indienne. Les plats, généreux et savoureux, sont parfaitement équilibrés en saveurs et en épices. Une très belle découverte, nous reviendrons sans hésiter!",2025-08-14T07:52:35.165Z,0,"food,service,treatment",,
560187,73786,tiktok,@pont_hydra,علام ذار,2026-01-02T22:14:04.047650,0,,,
166983,37952,tiktok,@kfc,et les compagnies pétrolières Américaines dans le sud,2026-01-02T19:39:24.681417,1,,,
166988,11119,Facebook,Restaurant Casa Bella - Draria,يخاه جاتني الغمة ما نحبش les endroits fermées  [COMPLAINT],2025-08-05T16:19:18.000Z,0,place,,
298063,55050,tiktok,@luestro_annaba,بلاصة ماشاء الله … روح وعينك مغمضة عا ضمانتي … ناس طيبين وماكلا بنينة سعر معقول . كاين لوسع لدقاقس يلعبو يجربو. ماشاء الله,2026-01-02T21:12:20.085755,0,,,
298070,49788,tiktok,@ofc..dz,الحمدلله رب العالمين اجمعين انشاء الله  [APPRECIATION],2026-01-02T20:42:25.010602,0,,,
298071,13651,Facebook,Restaurant San Benito,قلشني عمري قلشني ناكلك شواربك موراها,2025-12-29T21:06:47.000Z,0,unknown,,
822368,12607,Facebook,Restaurant Rais,هدا كاسكروط الحم بلحم ربي إبارك,2025-10-13T15:12:20.000Z,0,unknown,,
167015,20486,tiktok,@labelladalger16,très classe et élégant,2026-01-02T18:19:37.844202,0,,,
822380,55364,tiktok,@askim_food,انسان عادي,2026-01-02T21:13:28.670750,0,,,
560236,55176,tiktok,@panera_41,meilleur chawerma ta3 البيت الفلسطيني الباقي تعيي.,2026-01-02T21:12:54.102874,2,,,
298093,5118,Google Maps,Casbah Istanbul القصبة اسطنبول,Lokan n9der nmdelkom 0 étoile nmdhalkom Responsable irrespectueux service 00 Qualité et goûts 000000,2025-08-15T23:57:33.590Z,0,"price,service",,
167023,43778,tiktok,@dzforestrestaurants,هذو حنا نشوفهم غير بعينيناااا والحمد الله ياربي,2026-01-02T20:11:30.146840,3,,,
298101,5194,Google Maps,Casbah Istanbul القصبة اسطنبول,"Très bien reçu, toujours aussi bon, beaucoup de choix. Restaurant situé au dernier étage du centre commercial avec une vue panoramique.",2024-11-17T19:27:36.178Z,0,food,,
953472,16144,tiktok,@mardoum,مبغاوش يجو معاك خفو يخلصو ههههه,2026-01-02T18:08:04.662580,0,,,
429186,5793,Google Maps,Casbah Istanbul القصبة اسطنبول,"À la hauteur, nourriture succulente menu varié, restaurant propre et moderne, serveur gentil Petit bémol certains serveurs parlent uniquement turque",2019-12-30T11:26:36.291Z,0,"service,treatment,place",,
560266,9472,Facebook,Restaurant Tabarka Annaba,لماذا لم تشهروا الاسعار و هو حق الزبون,2025-12-23T19:23:39.000Z,0,unknown,,
953491,27650,tiktok,@thala,تالة ميمون نسابنا وحبابنا,2026-01-02T18:44:59.712852,0,,,
822426,49352,tiktok,@chicks_nook,انا واولادي آبينو عندو و كل ما يخدم راجلي الليل أولادي ماما chicks nook و جيراني ماشي بعيدة عليهم بنين والخدمة هايلة والشبيبة بزاف مربيين من مستقبلة المكالمات لليسارفور,2026-01-02T20:40:20.804450,0,,,
298142,34888,tiktok,@sinai,c'est dans quelle ville?,2026-01-02T19:27:59.300986,1,,,
167072,1458,instagram,mimas_donuts,Délicieux bravo à vous  [APPRECIATION],2025-05-10T19:22:00.000Z,1,food,,
429220,44476,tiktok,@dzforestrestaurants,بصح كون ديرها بلخميس خير مشي إتنين,2026-01-02T20:11:54.829316,1,,,
822437,37224,tiktok,@restaurant.madala,tres bon prix,2026-01-02T19:34:47.585695,1,,,
822440,3650,Google Maps,Laurel Restaurant,La nourriture est excellente j'ai beaucoup aimé personnellement surtout leurs burger c'est une pépite et les serveurs sont très agréables le seul petit soucis c'est l'attente mais c'est tout a part ça l'endroit est magnifique,2025-07-28T18:31:23.647Z,0,"service,treatment,place",,
167087,46394,tiktok,@damisoran31,wache t'a fous? si pas variés avec boissons et frites 6. 50 ?,2026-01-02T20:22:06.413023,0,,,
298170,20476,tiktok,@labelladalger16,Le service machellah dîna des burger avc garniture à 600 da chwiya ghali mais bnin ou ychabe3 ou yban propre,2026-01-02T18:19:37.844190,0,,,
953532,43590,tiktok,@serir_alger,ماكان ولو تكل السكر مشي قلب الوز,2026-01-02T20:09:37.821519,0,,,
953533,35112,tiktok,@sinai,Je viendrai avec plaisir  [APPRECIATION],2026-01-02T19:28:04.439929,0,,,
953537,9176,Facebook,"

Sultan Restaurants",Ou sont les numéros de téléphone,2025-10-20T21:24:35.000Z,0,unknown,,
560321,3365,Google Maps,تاج محل بن عكنون,"Tres beau décore, plats variés et tres tres bons, à ne pas rater!",2015-02-21T15:22:22.139Z,1,"food,place",,
167105,8913,Facebook,Restaurant Casa Bella - Draria,Edouardo Sanchez إستعمال الألفاظ الدينية دون العمل بها يعني مجرد التلفظ بها,2025-12-08T10:01:33.000Z,3,unknown,,
167108,17874,tiktok,@casabelladraria,Les européens divisent la note c’est 15 alors diviser sur 15 en alors ça devient moins cher,2026-01-02T18:14:47.931991,0,,,
298185,9590,Facebook,"  Restaurant elassil








",صح الله يبارك خير كبيييييير بصح الطياب ما ردنا والو كلش محرووووق خصوصا الصومو والكروفات,2025-12-19T22:47:25.000Z,0,unknown,,
167113,65256,tiktok,@mimoun_abdelillah,"Les prix sont Raisonnables, j’aime bien le service",2026-01-02T21:42:34.000549,2,,,
691411,10046,Facebook,Dz Forest Restaura,Naili Fouad Abdelkrim سكالوب راهو يدير ب 30 دج الكبدة من 40دج اللحم والمرقاز ب 45دج . باين يكثر سكالوب راهي غالية روح اشري نص كيلو لحم تاع ابانيا ونص كيلو بقري اسباني . ودجاجة كبير ب 120 الف كل شي يجيك 280,2025-10-13T08:17:08.000Z,0,unknown,,
429272,56468,tiktok,@nacer.fast.food,ربي يباركلك خويا,2026-01-02T21:14:57.264647,1,,,
560358,26794,tiktok,@seven.times,شكون جاي معيا  [APPRECIATION],2026-01-02T18:39:13.736923,2,,,
560366,40396,tiktok,@woodchickendz,بليدة كاين توصيل؟,2026-01-02T19:45:49.945473,0,,,
691440,65012,tiktok,@restaurantvillariviera,le meilleur restaurant,2026-01-02T21:38:47.170645,1,,,
298227,21798,tiktok,@maison_sardoudi,"Bonjour , ma soeur et mes parents doivent se rendre à tizi ouzou quel quartier de la ville est il sympa de se balader ?",2026-01-02T18:22:32.454514,0,,,
691443,9724,Facebook,Dz Forest Restaura,Mohamed Solo مرڨاز 80 ألف هادا تاع مصران دجاجة خو,2025-10-13T13:16:52.000Z,1,unknown,,
