comment_id,final_id,comment_text,platform,source_name,date,likesCount,food,service,place,delivery,price,treatment,out_of_scope
71380,921791,"Nous avons loué cette maison pour le mariage de ma sœur. Dans l’ensemble, tout s’est bien passé, mais certains points ont été vraiment inacceptables. On nous a installés dans une pièce appelée mossala pour nous changer, avec la porte qui ne se ferme pas, sans climatisation ni lumière, en plein mois de juillet. La mariée étouffait, son maquillage coulait et sa coiffure a été abîmée. L’expérience a été très désagréable, d’autant plus qu’ils disposent de vraies chambres climatisées, Nous nous sommes sentis totalement manqués de respect. De plus, le gâteau a été servi sans cuillères, ce qui a empêché les invités de le déguster.",tiktok,@dwiretelazz,2026-01-02T22:08:43.266211,0,,,Complaint,,,,False
3427,659650,Manifique,Google Maps,Caracoya,2024-06-08T09:07:35.033Z,0,,,appreciation,,,,False
26112,135367,ya pa de travail chi vous,tiktok,@ofennec.officiel,2026-01-02T18:34:18.580033,0,,,inquiry,,,,False
12784,790732,مرحبا بمحبي لحم الارنب مطهو او لحم اخضر,Facebook,Restaurant San Benito,2025-10-13T19:39:54.000Z,49,appreciation,,,,,,False
34940,921805,une tuerie  je vous confirme ces un délice c bled  trop bon plusieurs choix  [APPRECIATION] [RECOMMENDATION] [BOUFFE],tiktok,@sinai,2026-01-02T19:28:01.420363,1,Appreciation,Appreciation,Appreciation,,,Appreciation,False
49054,135383,بسم الله نسيتها,tiktok,@chicks_nook,2026-01-02T20:40:07.206593,2,,,,,,,True
6877,790743,"Je souhaite partager mon avis concernant ce restaurant. Nous y avons dîné en famille hier soir. L’endroit est très agréable, avec une décoration soignée et une ambiance plutôt sympa. Toutefois, plusieurs points nous ont fortement déçus. La nourriture était correcte sans être exceptionnelle, mais malheureusement, toute ma famille s’est réveillée ce matin avec des symptômes d’intoxication alimentaire. C’est vraiment regrettable, surtout après une soirée qui s’annonçait bien. Autre point négatif : la chaleur étouffante sur la terrasse, même en soirée. Cela a rendu le moment assez inconfortable, malgré le cadre charmant. En résumé, je ne peux pas recommander ce restaurant en l’état. Je conseille vivement à la direction de revoir la qualité de leurs produits, en particulier celle de la viande, et d’améliorer les conditions d’accueil sur la terrasse. C’est dommage, car le potentiel est bien là",Google Maps,American Burger Factory,2025-07-19T14:37:04.643Z,0,Complaint,,Appreciation,,,,False
67342,790750,انشاء الله نربح هههها,tiktok,@bladi_oran,2026-01-02T21:51:43.061174,0,,,,,,,True
55772,266463,اخر يوم؟؟,tiktok,@mfood.annaba,2026-01-02T21:14:11.208298,1,,,Inquiry,,,,False
53810,659688,يا في كرتيا و جامي جربناه,tiktok,@guellil._.tasnim,2026-01-02T21:08:12.889069,1,,,,,,,True
65742,790770,بسم الله ما شاء الله ربي يوفقكم و يباركلكم في تجارتكم و بارك في رزقكم ان شاء الله  [APPRECIATION],tiktok,@anas_food,2026-01-02T21:45:26.939119,1,None,None,None,None,None,None,True
13515,266482,اذا انتي في وسط تقلاش وتقعدي معنا فطابلة راني موافقك فرائي واذا انتي مكيش داخلة في ابلا ميشقاش نجو,Facebook,Restaurant San Benito,2025-12-29T04:32:13.000Z,0,,,,,,,True
11722,659702,باغي يولي وهراني,Facebook,Restaurant San Benito,2025-07-28T10:00:31.000Z,0,,,,,,,True
51014,135416,"c'est un plus pour Annaba, grandiose, mais il manque nos plats traditionnelles.",tiktok,@broaster_chiken,2026-01-02T20:59:48.842413,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False
5724,528644,Very poor customer service and behavior with customers,Google Maps,Casbah Istanbul القصبة اسطنبول,2021-11-12T08:06:01.426Z,1,,Complaint,Complaint,,,Complaint,False
16110,135438,هذي الطابلة تحط الشهرية منا تخجلك هندي منا,tiktok,@mardoum,2026-01-02T18:08:03.913151,0,,,,,complaint,,False
7713,528666,Service très lent et il y’a pas de stationnement et les prix sont raisonnables et bcp de fautes de commande,Google Maps,American Burger Factory,2025-04-11T19:34:17.533Z,0,Complaint,Complaint,Complaint,,Appreciation,Complaint,False
23338,659748,cc ça ferme à quelle heure ?,tiktok,@moonzrestaurant,2026-01-02T18:25:38.448177,0,,,Inquiry,,,,False
2864,397606,Top resto,Google Maps,HichamCook Grill House,2022-11-03T12:03:05.717Z,0,None,None,Appreciation,None,None,None,False
67930,528681,C ou ago,tiktok,@lets.taste_it,2026-01-02T21:53:55.721042,0,,,Inquiry,,,,False
49952,921897,هاذي نورمالمو في تلمسان مقابل سونتر منصورة,tiktok,@m7ajeb,2026-01-02T20:44:33.062643,11,,,,,,,True
54714,528685,العضمة مروبة,tiktok,@mr._brik,2026-01-02T21:11:20.717563,0,,,,,,,True
10036,528690,الاغلبية عندها ملاحظات على الكمية,Facebook,Restaurant Tabarka Annaba,2025-12-30T19:46:16.000Z,0,complaint,,,,,,False
9091,790835,أين المحل,Facebook,Dz Forest Restaura,2025-10-20T15:12:27.000Z,1,,,Inquiry,,,,False
27502,528693,"le problème Quand on mange au restaurant en plein ramadan, comment faire pour prier à l'heure ?",tiktok,@thala,2026-01-02T18:44:48.001902,19,,,,,,,True
57824,528703,ولا تعجبك اموالهم في الحياة الدنيا صدقوني نهار يأتيها ملك الموت ترفد غير كتانة بيضاء وانتهى كل شي ولا تحمل شي سوى عملها وما الحياة الدنيا الا متاع الغرور,tiktok,@_le216_,2026-01-02T21:17:32.327777,0,,,,,complaint,,False
71318,790847,وين البلاصة,tiktok,@helena,2026-01-02T22:08:25.420792,1,,,Inquiry,,,,False
71498,790856,# المعمار والأثاث الزيري الجزائري  [APPRECIATION],tiktok,@dwiretelazz,2026-01-02T22:08:48.271708,0,,,,,,,True
942,921935,360الف علابلك كان تروح عند اي شواي يكون نقي وخدمة شابة وتكون بنينة شحال تجيبلك من بروشات تاع شوا؟,instagram,hichamcookgrill,2025-08-12T13:26:30.000Z,21,,,,,complaint,,False
42780,397655,القبة لعزيزة كول مانجوز لازم نحبس تم [APPRECIATION],tiktok,@pizza_carre,2026-01-02T20:00:30.284997,0,,,appreciation,,,,False
37098,266589,tre bon plat très bon prix adi3in rebbi,tiktok,@restaurant.madala,2026-01-02T19:34:44.959943,1,Appreciation,None,None,None,Appreciation,None,False
58348,528733,la sauce adika esmha la sauce rouille spécial tji m3a soupe de poisson,tiktok,@la.nouvelle.etoile0,2026-01-02T21:20:53.470316,7,Recommendation,,,,,,False
25678,659812,"un restaurant chaleureux et avec une équipe très géniale accueillante, bon courage a vous",tiktok,@ofennec.officiel,2026-01-02T18:34:09.355928,3,Appreciation,Appreciation,Appreciation,,,Appreciation,False
11374,659818,لي كمونتار ولا واحد شكرهم,Facebook,Restaurant San Benito,2025-07-28T15:26:34.000Z,17,,,complaint,,,,False
12984,921975,شحال الباص ولات بورديل كبير الجزائر,Facebook,Restaurant San Benito,2025-10-13T06:03:36.000Z,0,,,,,complaint,,False
530,266620,تشبه لكلشي غير لتريليتشي خليوها تقليدية ، جمالها وبنتها في طبقة كاراميل من فوق,instagram,"brother.ts
",2025-12-30T15:01:52.000Z,5,complaint,,,,,,False
5651,528764,"It was good, but the service was very very fast",Google Maps,Casbah Istanbul القصبة اسطنبول,2022-09-13T18:01:40.691Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False
44022,135552,500ألف ناكل كويس تاع إيناس عبدلي,tiktok,@dzforestrestaurants,2026-01-02T20:11:35.500155,0,None,None,None,None,Complaint,None,False
66568,659840,restaurant BAKHCHIS,tiktok,@bakhcis_oran,2026-01-02T21:50:40.600961,25,,,,,,,True
55816,266626,توصيل مجانا ؟,tiktok,@mfood.annaba,2026-01-02T21:14:12.008680,0,,,,inquiry,,,False
7521,135553,Une dinguerie! Leurs tacos sont les meilleurs que j ’ai mangé de ma vie. Encore meilleurs que les tacos de France,Google Maps,American Burger said hamdine,2024-01-18T16:32:36.625Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False
19526,135567,"Après votre pub , je suis partie et je recommande c'est délicieux et l'accueil est chaleureux merci  [APPRECIATION]",tiktok,@sultan,2026-01-02T18:17:16.604910,4,Appreciation,Appreciation,Appreciation,,,Appreciation,False
55368,922003,crème ?,tiktok,@askim_food,2026-01-02T21:13:29.543701,0,Inquiry,,,,,,False
49190,659870,راني ناكل في بلاصتو,tiktok,@chicks_nook,2026-01-02T20:40:16.100235,0,,,,,,,True
57054,135587,ماكلتو عسل ماشاء الله,tiktok,@sultan_corniche,2026-01-02T21:16:58.742213,1,Appreciation,None,None,None,None,None,False
8106,922024,"Très déçu nta makmeltch makelteuk w yji ykhamalek fi wejhak , c'est un manque de respect , mauvais comportement dommage j'ai tjr aimé cette endroit, mais c'est la dernière fois",Google Maps,American Burger Factory,2025-01-30T21:37:58.318Z,0,Complaint,,Complaint,,,Complaint,False
8087,266670,"Service très rapide, personnel très aimable surtout Aissam, rien à redire.",Google Maps,American Burger Factory,2025-02-03T11:55:29.899Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False
66400,135607,Trouver moi un vrai chef cuisinier qui a fait des études c’est des plat que nos maman fait tout les jours à la maison alors pourquoi aller au resto,tiktok,@barbecue_restaurant,2026-01-02T21:50:19.049066,2,,,,,,,True
13236,266682,كبار وجايحين ناعطيزماتكم,Facebook,Restaurant San Benito,2025-10-13T09:38:16.000Z,0,,,,,,,True
54490,659902,slm win exact rakom chahitona [APPRECIATION],tiktok,@meryam_officiel,2026-01-02T21:10:37.978990,3,,,Inquiry,,,,False
20434,266706,Salutations spéciales de Tlemcen à l'équipage la bella d’alger surtou le jeune homme et la jeune fille Ceux qui travaillent au premier étage,tiktok,@labelladalger16,2026-01-02T18:19:36.965706,0,,,,,,,True
19366,397779,علاش ماجبتو وحدة ترقص,tiktok,@helena,2026-01-02T18:16:40.733218,0,,,Recommendation,,,,False
31216,528866,"Super restoles plats sont délicieux et bien preparés surtout mushroom swiis, déjà la vidéo donne envie d’y retourner",tiktok,@taylor,2026-01-02T19:10:50.805829,1,Appreciation,Appreciation,Appreciation,,,Appreciation,False
5561,791025,Très satisfaite merci beaucoup,Google Maps,قصبة اسطنبول,2022-08-07T21:00:01.739Z,0,None,None,Appreciation,None,None,None,False
22706,659958,Just what I need now,tiktok,@le_perchoir,2026-01-02T18:25:11.147748,2,,,Appreciation,,,,False
2226,659960,Bravo Nail hâte de découvrir,instagram,teyr_ellil,2025-03-13T13:09:01.000Z,1,,,Appreciation,,,,False
3762,922108,"Nous sommes arrivés, nous avons été installés au bout de 10 min, 10 nouvelles minutes s’écoulent, on prend notre commande et 20 min après le serveur vient s’excuser pour nous dire que la cuisine est fermée, lamentable et pas professionnel.",Google Maps,Laurel Restaurant,2024-04-13T14:25:19.672Z,2,,Complaint,Complaint,,,,False
4573,791037,"J'étais vraiment déçu , notre plan initial c'était de demander des pizzas , des jus et desserts mais malheureusement on était choqué par le mauvais service c'était lent et surtout les serveurs j'ai demandé 4 fois de ramener un gobelet pour boire de l'eau a la fin le serveur m'a dit qu'on est dépassé On a annulé tous les demandes que ça soit des jus et des desserts, on a seulement mangé des pizza et c'étaient vraiment délicieuses",Google Maps,هشام كوك بيتزا,2023-12-10T00:07:41.885Z,1,Complaint,Complaint,Complaint,,,Complaint,False
9323,528900,طبق المفضل كلش,Facebook,Restaurant Tabarka Annaba,2025-12-23T21:17:10.000Z,0,appreciation,,,,,,False
3021,659980,"Très bon restaurant indien ! La nourriture était savoureuse, bien épicée Petit bémol sur le pain (naan) : la qualité et la quantité n’étaient pas vraiment au niveau du reste du repas, un peu décevant par rapport aux autres plats Dans l’ensemble, une bonne expérience",Google Maps,تاج محل بن عكنون,2025-06-04T11:27:56.978Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False
11478,266771,الله يبارك أنا زبون عندهم إستقبال وسمك جميل الله يوفقكم عمي حسان وليزوسان  [APPRECIATION],Facebook,Restaurant San Benito,2025-07-26T20:27:32.000Z,3,None,None,None,None,None,Appreciation,False
71122,922132,حميص ب 80 الف,tiktok,@paradou_restaurant,2026-01-02T22:05:01.462583,0,None,None,None,None,Complaint,None,False
5476,266780,Tjr setisfaite trop bon,Google Maps,قصبة اسطنبول,2023-07-23T12:04:00.396Z,0,appreciation,,,,,,False
5856,528925,Ne répond pas à mes attentes il y a mieux viande de poulet pas cuite et frites de la veille,Google Maps,Casbah istanbul,2025-06-21T16:57:56.493Z,0,Complaint,,Complaint,,,,False
64000,135712,Super nouvelle  [APPRECIATION],tiktok,@restauranttrattoriaoran,2026-01-02T21:34:07.936839,1,None,None,Appreciation,None,None,None,False
1393,528931,Wine exacte,instagram,megapizza_kouba,2025-12-18T21:45:58.000Z,0,,,Inquiry,,,,False
31418,135720,Le confirme le brunch est incroyable !,tiktok,@restaurantmonegasque,2026-01-02T19:13:04.840985,1,Appreciation,None,Appreciation,None,None,None,False
69846,660009,même c pas oran . mes bonne idée et facile a faire a oran c pas sorcier,tiktok,@chtibo_oran,2026-01-02T21:58:35.269415,0,None,None,None,None,None,None,True
71212,791083,"la classe, l'hashmy et Fayçal, ça rappelle Agadir, et Kahina's,",tiktok,@pont_hydra,2026-01-02T22:07:07.993100,4,,,Appreciation,,,,False
3219,266797,"I went to a lot of Indian restaurants around the world and I must say that the Taj Mahal in BenAknoun makes it easily to the top 3, even top 2! Everything is so tasteful and delicious, it’s outrageous! They even recently added new recipes/dishes on their menu. Service is great also. It’s a bit expensive I must admit but it is worth every dinar!",Google Maps,تاج محل بن عكنون,2020-02-07T18:18:49.698Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False
2373,397870,"Arrivant avec ma famille, y'avait des places libres, mais le monsieur m'indique que c'est des places reservées , je connais les tables réservées mais pas les places de parking interdire à la clientèle",Google Maps,HichamCook Grill House,2025-01-31T15:05:58.465Z,1,,Complaint,Complaint,,,Complaint,False
9066,135736,Pas Comme Les Autres مرحبا بكم نحن دائما في استقبالكم,Facebook,Dz Forest Restaura,2025-10-26T17:33:28.000Z,0,,,,,,,True
62058,528955,"J’ai la même robe que la vôtre quand je la porte, نو لي خضرة تدبغ لاكولور تاعها",tiktok,@le_nordik,2026-01-02T21:27:34.146487,0,,,,,,,True
51706,791101,ههههه اشهار مريقلة والله غير يعطيك الصحة  [APPRECIATION],tiktok,@quick_bite,2026-01-02T21:01:56.786367,81,,,,,,,True
47946,660031,sauf Ouled Fayet (zone rouge),tiktok,@rahmani_food,2026-01-02T20:34:20.221956,7,,,,,,,True
49688,660039,نعمة التربية خويا,tiktok,@gosto_fast_food,2026-01-02T20:41:40.144254,1,,,,,,,True
34428,266849,svp idiro tem les anniversaire,tiktok,@restaurantmonegasque,2026-01-02T19:23:57.508782,0,,,inquiry,,,,False
68498,922211,سلام عليكم عندي زيت الزيتون في علب صغير في وهران مرحبا,tiktok,@my_pizza_oran,2026-01-02T21:56:36.260910,0,,,,,,,True
7426,266856,Vraiment c’est un service formidable et très très bonne accueil  [APPRECIATION],Google Maps,American Burger said hamdine,2024-10-17T19:13:43.485Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False
63712,922221,C’est 0 service j’ai manger la viande froid après 2h d’attente et j’ai manger la viande avant la salades et les frites,tiktok,@silyon69,2026-01-02T21:33:12.181987,1,Complaint,,Complaint,,,Complaint,False
44038,529011,win ?,tiktok,@dzforestrestaurants,2026-01-02T20:11:35.500167,0,,,Inquiry,,,,False
5853,397941,خدمة سيئة للأسف ، نحن زبائن لوفياء في كل مطاعم الخاصة بهم ، بدءت المعاملة تتغير ليس كالسابق ، وحتى باكل ليس كالسابق . للاسف,Google Maps,Casbah istanbul,2025-07-07T22:13:38.011Z,1,Complaint,None,Complaint,None,None,Complaint,False
27932,266874,c'est super sympa [APPRECIATION],tiktok,@thala,2026-01-02T18:45:10.803262,0,None,None,Appreciation,None,None,None,False
7754,266879,"American food basically serve sandwiches, burgers and tacos. I liked the food but there are issues that needs to he worked on. Between them and BURGER HOUSE. I choose Burger house because their Burgers are way better and delicious than American burger. Wish them all the best though, the staff are wonderful and happily served us.",Google Maps,American Burger said hamdine,2023-08-29T20:57:30.025Z,1,Appreciation,Appreciation,Appreciation,,,Appreciation,False
27572,397953,كاين التوصيل الحلويات إلى بجاية  [APPRECIATION],tiktok,@thala,2026-01-02T18:44:51.305818,0,,,,inquiry,,,False
42452,791172,خامج وبنين,tiktok,@street_food,2026-01-02T19:58:07.879603,0,"appreciation,complaint",,,,,,False
4504,660107,"Les pizzas excellente, les lasagnes bof est c'est un peu cher",Google Maps,هشام كوك بيتزا,2024-01-02T12:06:04.200Z,2,Appreciation,None,Appreciation,None,Complaint,None,False
8880,397965,غاشي كل يشكي من كمية و سعر غالي لازم تراحعو حسباتكم مالا هكا لي يحب يجرب يشوف تعليقات يهرب,Facebook,"

Restaurant Tabarka Annaba",2025-12-23T20:50:40.000Z,14,Complaint,None,None,None,Complaint,None,False
5950,135830,"Mon expérience au restaurant Casbah Istanbul a été décevante. Le service était très lent, même avec peu de clients. La qualité des plats était moyenne, avec des saveurs moins prononcées que prévu pour une cuisine turque. Les prix étaient élevés par rapport à la qualité offerte, ce qui m'a donné l'impression de ne pas en avoir pour mon argent. De plus, la propreté laissait à désirer dans certains endroits. Le restaurant a besoin d'améliorations majeures en termes de service et de qualité.",Google Maps,Casbah Istanbul,2024-09-25T22:55:35.285Z,2,Complaint,Complaint,Complaint,,Complaint,Complaint,False
34736,266911,garde la pêche,tiktok,@sinai,2026-01-02T19:27:52.373241,0,,,,,,,True
4408,791200,"Service rapide impeccable serveurs trés polis et à l'écoute. bonne ambiance , endroit très propre, on a commandé une pizza au poulet mariné y avait trop d épices Sinon la Marguerite et la pizza au thon étaient bonnes.",Google Maps,هشام كوك بيتزا,2024-03-08T07:33:11.465Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False
20770,529056,من نهار لي كمونديت زوج تشيز و و زوج باركات فريت بعثلي غير باركات وحد كرهتو,tiktok,@labelladalger16,2026-01-02T18:19:45.451986,0,complaint,,,complaint,,,False
6504,660137,J'aime le spot mais pas vraiment la bouffe,Google Maps,American Burger Factory,2025-12-26T19:19:09.334Z,0,complaint,,appreciation,,,,False
57576,266925,كي تكون متسواش غرام و نتا عندك دراهم ناس كامل تشكملك,tiktok,@_le216_,2026-01-02T21:17:27.096164,1,None,None,None,None,None,None,True
20792,266931,غالين بزاف,tiktok,@labelladalger16,2026-01-02T18:19:45.452006,0,None,None,None,None,Complaint,None,False
56806,922292,وين حبيت نعرف هذو هوما البلايص لي تحبهم ماما وترتاح فيهم,tiktok,@papillons827,2026-01-02T21:16:38.306184,8,,,Inquiry,,,,False
48426,266932,twins Burger أفضل واحد في الجزائر,tiktok,@hafakafood,2026-01-02T20:35:29.188752,3,,,appreciation,,,,False
10783,529093,ياو السومة,Facebook,"  Restaurant elassil








",2025-12-17T09:30:47.000Z,0,,,,,inquiry,,False
38938,660166,خاوتي اصحاب القلوب النقية والطيبة والشريفة قاطعوا من أجل إخوننا في فلسطين الحبيبة قاطعوا,tiktok,@kfc,2026-01-02T19:40:00.958236,0,,,,,,,True
7130,660168,"Très grand, plusieurs salles. Menu très varié. Service très rapide même avec le nombre de clients. Prix pour une certaine catégorie de client . Pas de parking et pas facile de trouver une place car la zone est très fréquentée suite au grand nombre de restaurants. Le décor est formidable, chaque salle a sa propre identité et les lumières vous accompagne par tous. Une belle expérience a ceux qui peuvent se permettre. A ma deuxième visite, presque un an après, c'est toujours beau et avec toutes les bonnes et belles qualités mais encore plus cher que la dernière fois",Google Maps,Restaurant À Petit Feu,2025-04-28T13:55:23.175Z,1,Appreciation,Appreciation,Appreciation,,Complaint,Appreciation,False
44666,398035,مع قرعة ڨازوز هذيك هي مغلطتش,tiktok,@dzforestrestaurants,2026-01-02T20:12:02.219693,0,,,,,appreciation,,False
36224,398038,Doubarra houmous foul Chakhchoukha chorba frik Zwii makench?,tiktok,@sinai,2026-01-02T19:28:40.287211,0,inquiry,,,,,,False
23800,791268,des soirées banales,tiktok,@leonard_restauran,2026-01-02T18:27:03.640710,0,,,complaint,,,,False
63096,529126,مزية قلتلي من خارج الوطن خاطرش لي في داخل الوطن ما يقدوش لهادوك الاسعار بالدولار و الاورو و ياربي,tiktok,@allechante,2026-01-02T21:31:04.202479,0,None,None,None,None,Complaint,None,False
552,135927,يعجز القلب عن التعبير,instagram,"brother.ts
",2024-04-19T14:51:42.000Z,0,,,,,,,True
5374,267012,"Les prix son excessivement cher, un plat de chawerma viande est à 2300 dinars alors que la portion de viande est tellement maigre qu'ils ont du glisser une sorte de pain sois dernière pour la surélever et donne l'impression que l'assiette est pleine, pour une entrée et un plat on a dû s'acquitter de la somme de 6400 dinars, le service est discret rapide et attentif, quand je dis rapide c'est à double tranchant car je pense que certains plats étaient déjà dans l'assiette même avant notre arrivée. L'ambiance n'est pas intime, l'éclairage est trop fort et on se sont observé de toute part. pour l'hygiène, je n'ai pas visité les cuisines mais quand on nous a servi le thé à la fin il y avait une tâche de café sur la tasse. C'était mon avis.",Google Maps,قصبة اسطنبول,2024-02-05T08:28:10.719Z,1,Complaint,Appreciation,Complaint,,Complaint,Appreciation,False
965,660234,و الله صدقا كلينا عندكم في باب الزوار المشوي من أطيب ما أكلت صح يذوب في الفم و اللي ماعندوش الأسنان ياكلو عادي لا يحتاج المضغ و البنة خيالية تستمتع بالطعم الطيب يعني الطبق يستحق التجربة و زدت جبتلنا الرقبة الجزء المفضل عندي في الكبش,instagram,hichamcookgrill,2025-12-14T13:25:32.000Z,3,Appreciation,Appreciation,Appreciation,,,Appreciation,False
19186,922379,"La nourriture doit etre bonne aussi , j’en ai fais qlq un comme ça, j’ai ete decue",tiktok,@helena,2026-01-02T18:16:29.932292,0,Complaint,,Complaint,,,,False
7180,922391,"A luxurious restaurant, very good service, delicious food, lots of choices to pick from! It's just the best place to have some fancy food, yet it's a bit costy so keep that in mind!",Google Maps,Restaurant À Petit Feu,2024-12-28T10:02:45.419Z,1,Appreciation,Appreciation,Appreciation,,,Appreciation,False
3338,660254,Meilleur restaurant indien sur alger,Google Maps,تاج محل بن عكنون,2017-04-17T10:16:05.805Z,1,Appreciation,None,Appreciation,None,None,None,False
41994,267043,بسكو الراجل يطيب خيرت من المراة,tiktok,@street_food,2026-01-02T19:57:56.860877,0,,,,,,,True
25418,922407,Franchement sans plus. il n y avait pas tous ça,tiktok,@lovers_grill,2026-01-02T18:33:45.650386,1,Complaint,None,None,None,None,None,False
6068,922416,"Service excellent et rapide , les serveurs sont très à l'écoute souriants La viande est bien épicée et la cuisson est impeccable",Google Maps,Casbah Istanbul,2023-09-01T20:09:37.226Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False
15772,660278,ها عرضني مااا,tiktok,@mardoum,2026-01-02T18:07:56.044605,2,,,,,,,True
11936,791359,والله غير كلكم الشر تحكو غير على المكلاا,Facebook,Restaurant San Benito,2025-10-22T16:02:52.000Z,0,,,,,,,True
52122,791365,Lgit fih cha3ra hamburger lol,tiktok,@uncles_burger_dz,2026-01-02T21:03:25.013469,10,complaint,,,,,,False
5128,791374,Le manger est bon et propre le cadre est agréable le service est rapide les serveurs sont sympas,Google Maps,Casbah Istanbul القصبة اسطنبول,2025-08-08T22:43:06.808Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False
64640,136015,où sont les tonneaux,tiktok,@cintra,2026-01-02T21:34:55.128024,0,,,inquiry,,,,False
64806,136026,on se croirait a la cantine chez eux leur chaise ne sont pas confortables les menus moyen,tiktok,@msiiirdaa13,2026-01-02T21:35:53.094360,0,Complaint,,Complaint,,,,False
60088,136030,c trop trop beau j'adore vrm magnifique j'ai hâte pr l'ouverture nchlh et bel baraka  [APPRECIATION],tiktok,@the_throne_annaba,2026-01-02T21:22:27.576678,1,,,Appreciation,,,,False
1127,660326,Je confirme l'endroit non seulement très khaloui comme vous l'avez si bien dit la propreté nickel  l'accueil des petits jeunes très agréable souriants et ils vous mettent très à l'aise sans oublier le patron bien sûr qui donne l'impression d'être leurs grand frère maaachaaa lah tabaraka arahman quant au service 10/10 vite fait et très bien fait. Un menu varié entre sucré salé  très très bon. Je pense avoir fait le tour de cet endroit convivial accueillant et très agréable et surtout j'y tiens à préciser FAMILIALE  très bonne continuation [RECOMMENDATION] [BOUFFE],instagram,jardina.coffee,2025-11-06T05:24:14.000Z,1,Appreciation,Appreciation,Appreciation,,,Appreciation,False
8377,136062,"Déçu, faudrait penser a changé de nom et mettre Américain béchamel Aucun goût de fromage, Bourré de béchamel",Google Maps,American Burger Factory,2024-04-20T21:39:33.596Z,2,Complaint,,Complaint,,,,False
6225,791426,"C'est un bon restaurant, il est propre, la nourriture est bonne",Google Maps,Casbah Istanbul,2022-08-24T23:01:15.223Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False
61420,136079,Meskine y'a pas un Touriste dommage.,tiktok,@denatelo_annaba,2026-01-02T21:25:04.435298,1,None,None,None,None,None,None,True
7829,398224,Jamais testé il paraît que c'est cher,Google Maps,American Burger Factory,2025-03-03T14:06:10.394Z,0,None,None,None,None,Complaint,None,False
37732,922513,مقاطعين,tiktok,@kfc,2026-01-02T19:39:19.608359,39,,,,,,,True
64414,791452,عندهم اتاي صحراوي بعقلية حمراوي,tiktok,@cintra,2026-01-02T21:34:50.039387,0,complaint,,,,,,False
26544,922526,My favorite place,tiktok,@labelladalger16,2026-01-02T18:37:01.458456,2,,,Appreciation,,,,False
5674,660386,Personnel aussi sympathique qu'une porte de prison. Ceci gâche l'expérience du restaurant. Plus jamais.,Google Maps,Casbah Istanbul القصبة اسطنبول,2022-06-02T12:11:16.342Z,0,,,Complaint,,,Complaint,False
58686,136106,عند الشريف مقابل شريكة الحليب ايدوغ,tiktok,@maestro_dz13,2026-01-02T21:21:16.241784,1,,,,,,,True
11620,136114,صاحبي غزة ماكش تشوف فيهم حتى راك تصور ربي يهديك,Facebook,Restaurant San Benito,2025-07-26T19:12:33.000Z,0,,,,,,,True
4432,922554,Skara f l hessadine c t magnifique,Google Maps,هشام كوك بيتزا,2024-02-19T11:16:42.562Z,0,None,None,Appreciation,None,None,None,False
25016,660420,une adresse de resto syrien sur alger ? un vrai syrien,tiktok,@el_marssem,2026-01-02T18:32:16.408989,1,,,inquiry,,,,False
7257,529352,"The location shown on maps is for the old store (closed now), the new store is about 100 m up the same street. The restaurant is nice the food is good with large range of selection.",Google Maps,American Burger Factory,2025-06-01T08:59:48.427Z,0,Appreciation,,Recommendation,,,,False
73152,529355,Purée… heureusement que tu es là pour nous l’apprendre… wach on des bouseux ou quoi,tiktok,@pont_hydra,2026-01-02T22:13:48.279119,0,,,,,,,True
7283,660428,Équipe professionnelle qui travaille selon les standards internationaux. merci,Google Maps,Restaurant À Petit Feu,2024-09-12T22:09:50.438Z,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False
35632,267215,Paris vous êtes vraiment regler en bouffe ya tout,tiktok,@sinai,2026-01-02T19:28:18.081577,0,Appreciation,None,Appreciation,None,None,None,False
73046,267218,"ça m'écœure, je n'arrive pas à en manger.",tiktok,@pont_hydra,2026-01-02T22:13:42.129667,0,Complaint,None,None,None,None,None,False
63124,660436,زدمة خوتي,tiktok,@allechante,2026-01-02T21:31:05.048406,0,,,,,,,True
13852,136164,استري روحك يا لعفن راكي كبيرة,Facebook,Restaurant San Benito,2025-12-26T18:05:34.000Z,0,,,,,,,True
39824,922610,excellente adresse je vous conseille d'aller manger  [APPRECIATION],tiktok,@le77tizi,2026-01-02T19:43:45.704130,0,None,None,Appreciation,None,None,None,False
8360,529398,Delicious good and good service,Google Maps,American Burger Factory,2024-05-05T15:55:43.181Z,0,Appreciation,,Appreciation,,,Appreciation,False
11997,267255,بيشري وهران خيان وبلاعطية,Facebook,Restaurant San Benito,2025-10-28T10:59:27.000Z,0,,,,,,,True
