comment_id,ai_out_of_scope,ai_food,ai_service,ai_place,ai_delivery,ai_price,ai_treatment
57390,False,,,,,,
5840,False,,,,,,
15704,False,,,,,,
27582,False,appreciation,,appreciation,,,
14820,False,,,,,,
5859,False,,,,,,
12619,False,,,,,,
5065,False,appreciation,appreciation,appreciation,,,appreciation
39426,False,,,,,,
2272,False,,,,,,
2629,False,appreciation,appreciation,appreciation,,,appreciation
67906,False,,,,,,
40498,False,,,,,,
48338,False,,,,,,
62494,False,,,,,,
64008,False,,,,,,
2095,False,,,,,,
67374,False,,,,,,
3125,False,,,,,,
17488,False,,,,,,
48608,False,,,,,,
5869,False,appreciation,appreciation,appreciation,,,appreciation
5662,False,,,,,,
57144,False,,,,,,
1222,False,,,,,,
56880,False,,,,,,
71162,False,,,,,,
63844,False,,,,,,
7164,False,,,,,,
62160,False,,,,,,
47544,False,,,,,,
5096,False,,,,,,
6953,False,,,,,,
19522,False,,,,,,
52832,False,,,,,,
14666,False,,,,,,
32288,False,,,,,,
25824,False,,,,,,
19510,False,,,,,,
22046,False,appreciation,,appreciation,,,
38886,False,,,,,,
11443,False,,,,,,
7649,False,,,,,,
22524,False,,,,,,
36526,False,,,,,,
8776,False,,,,,,
2570,False,appreciation,appreciation,appreciation,,,appreciation
7714,False,,,appreciation,,,
42400,False,,,,,,
30428,False,,,,,,
47832,False,,,,,,
12363,False,,,,,,
60426,False,,,,,,
10409,False,,,,,,
4909,False,appreciation,appreciation,appreciation,,,appreciation
45226,False,,,,,,
62240,False,,,,,,
44634,False,,,,,,
2992,False,,,,,,
7383,False,,,,,,
50056,False,,,,,,
5655,False,appreciation,appreciation,appreciation,,,appreciation
1494,False,,,,,,
61222,False,,,,,,
62278,False,,,,,,
15580,False,,,,,,
11216,False,,,,,,
911,False,,,,,,
41858,False,,,,,,
51612,False,,,,,,
73634,False,,,,,,
6481,False,appreciation,appreciation,appreciation,,,appreciation
73398,False,,,,,,
39522,False,,,,,,
10452,False,,,,,,
25316,False,,,,,,
55886,False,,,,,,
13379,False,,,,,,
35942,False,,,,,,
8943,False,,,,,,
8402,False,,,,,,
19862,False,,,,,,
40962,False,,,,,,
64882,False,,,,,,
9209,False,appreciation,appreciation,appreciation,,,appreciation
71682,False,,,,,,
11880,False,,,,,,
58860,False,,,,,,
26696,False,,,,,,
5930,False,appreciation,appreciation,appreciation,,,appreciation
52254,False,,,,,,
11954,False,appreciation,appreciation,appreciation,,,appreciation
45854,False,,,,,,
50304,False,,,,,,
27690,False,,,,,,
13220,False,,,,,,
8691,False,,,,,,
27594,False,,,,,,
41000,False,,,,,,
5207,False,appreciation,appreciation,appreciation,,,appreciation
13922,False,appreciation,appreciation,appreciation,,,appreciation
11632,False,,,,,,
2436,False,appreciation,appreciation,appreciation,,,appreciation
18602,False,,,,,,
35530,False,,,,,,
32304,False,,,,,,
59606,False,,,,,,
72628,False,,,,,,
22682,False,,,,,,
4247,False,appreciation,appreciation,appreciation,,,appreciation
25342,False,,,,,,
43942,False,,,,,,
10258,False,,,,,,
11526,False,,,,,,
10651,False,appreciation,,appreciation,,,
12972,False,,,,,,
36514,False,,,,,,
1298,False,,,,,,
19464,False,,,,,,
13142,False,,,,,,
66112,False,,,,,,
36782,False,,,,,,
50052,False,,,,,,
41596,False,,,,,,
73228,False,,,,,,
36406,False,,,,,,
68800,False,appreciation,,appreciation,,,
13295,False,,,,,,
61788,False,,,,,,
51652,False,,,,,,
2031,False,,,,,,
57188,False,,,,,,
10426,False,,,,,,
37784,False,,,,,,
59932,False,,,,,,
1619,False,appreciation,,appreciation,,,
45496,False,appreciation,appreciation,appreciation,,,appreciation
67498,False,,,,,,
13037,False,,,,,,
42474,False,,,,,,
66640,False,,,,,,
5030,False,,,,,,
71482,False,,,,,,
43556,False,,,,,,
51498,False,appreciation,appreciation,appreciation,,,appreciation
11909,False,,,,,,
4800,False,,,,,,
61264,False,,,appreciation,,,
19360,False,,,,,,
63926,False,,,,,,
41262,False,,,,,,
59806,False,,,,,,
38040,False,,,,,,
13514,False,,,,,,
34000,False,,,,,,
10059,False,,,,,,
9270,False,,,,,,
22496,False,,,,,,
41260,False,,,,,,
16348,False,,,,,,
3871,False,,,,,,
71152,False,,,,,,
37894,False,,,,,,
17642,False,,,,,,
21660,False,,,,,,
68922,False,,,,,,
11122,False,,,,,,
12869,False,,,,,,
28232,False,,,,,,
53488,False,,,,,,
21762,False,,,,,,
57794,False,,,,,,
12387,False,,,,,,
64392,False,,,,,,
48998,False,,,,,,
62320,False,,,,,,
72698,False,,,,,,
23828,False,appreciation,appreciation,appreciation,,,appreciation
57202,False,,,,,,
73790,False,,,,,,
55862,False,,,,,,
61668,False,,,,,,
13233,False,,,,,,
69032,False,,,,,,
23332,False,,,,,,
132,False,,,,,,
33938,False,,,,,,
36894,False,,,,,,
66698,False,,,,,,
27776,False,,,,,,
57160,False,,,,,,
68722,False,,,,,,
875,False,,,,,,
11689,False,,,,,,
58612,False,,,,,,
3810,False,,,,,,
31610,False,,,,,,
40022,False,,,,,,
25172,False,,,,,,
67422,False,,,,,,
12563,False,,,,,,
45348,False,,,,,,
26304,False,,,,,,
19850,False,,,,,,
2683,False,,,,,,
52696,False,appreciation,,appreciation,,,
14448,False,,,,,,
60322,False,,,,,,
16452,False,,,,,,
8308,False,appreciation,appreciation,appreciation,,,appreciation
35556,False,appreciation,appreciation,appreciation,,,appreciation
29214,False,,,,,,
1970,False,,,,,,
35794,False,,,,,,
11476,False,,,,,,
10800,False,,,,,,
6547,False,appreciation,appreciation,appreciation,,,appreciation
62050,False,,,,,,
61362,False,,,,,,
41048,False,,,,,,
3432,False,,,,,,
13652,False,,,,,,
50928,False,,,,,,
363,False,,,,,,
59642,False,,,,,,
12673,False,,,,,,
9769,False,,,,,,
71180,False,,,,,,
61832,False,,,,,,
8002,False,appreciation,appreciation,appreciation,,,appreciation
31680,False,,,,,,
151,False,,,,,,
54824,False,,,,,,
12322,False,,,,,,
55656,False,,,,,,
4840,False,,,appreciation,,,
8717,False,appreciation,,appreciation,,,
44944,False,,,,,,
41812,False,,,,,,
59000,False,,,,,,
969,False,,,,,,
39446,False,,,,,,
4917,False,,,,,,
58276,False,,,,,,
62678,False,,,,,,
64706,False,,,,,,
44566,False,,,,,,
10010,False,,,,,,
1730,False,,,,,,
39000,False,,,,,,
6288,False,,,,,,
73712,False,,,,,,
39578,False,,,,,,
3183,False,,,,,,
7790,False,,,,,,
13087,False,,,,,,
8099,False,,,,,,
982,False,,,,,,
13395,False,,,,,,
36174,False,,,,,,
41754,False,,,,,,
33118,False,,,,,,
20328,False,,,,,,
5741,False,,,,,,
70998,False,,,,,,
65496,False,,,appreciation,,,
6416,False,,,,,,
5293,False,,,,,,
3011,False,,,,,,
64524,False,,,,,,
15486,False,,,,,,
4206,False,,,,,,
58262,False,,,,,,
55782,False,,,,,,
12742,False,,,,,,
63172,False,,,,,,
37188,False,,,,,,
13817,False,,,,,,
65012,False,,,,,,
49030,False,appreciation,appreciation,appreciation,,,appreciation
66106,False,,,,,,
5904,False,,,,,,
12933,False,,,,,,
64964,False,,,,,,
70112,False,appreciation,,appreciation,,,
2363,False,,,,,,
45,False,appreciation,,appreciation,,,
44902,False,appreciation,,appreciation,,,
2790,False,appreciation,appreciation,appreciation,,,appreciation
42448,False,,,,,,
10073,False,,,,,,
22208,False,,,,,,
10358,False,,,,,,
44794,False,,,,,,
2944,False,appreciation,appreciation,appreciation,,,appreciation
30322,False,,,,,,
6816,False,appreciation,appreciation,appreciation,,,appreciation
21222,False,,,,,,
24446,False,,,,,,
67228,False,,,,,,
72320,False,,,,,,
45422,False,,,,,,
11323,False,,,,,,
10642,False,,,,,,
56404,False,,,,,,
1560,False,,,,,,
43916,False,,,,,,
12038,False,,,,,,
42218,False,,,,,,
34126,False,,,,,,
8763,False,appreciation,appreciation,appreciation,,,appreciation
48670,False,,,,,,
61386,False,,,,,,
2663,False,,,appreciation,,,
2396,False,,,,,,
4679,False,appreciation,appreciation,appreciation,,,appreciation
72034,False,,,,,,
817,False,,,,,,
72298,False,,,,,,
12349,False,,,,,,
9773,False,,,,,,
62416,False,,,,,,
9746,False,,,appreciation,,,
7877,False,appreciation,appreciation,appreciation,,,appreciation
65928,False,,,,,,
30314,False,,,,,,
71140,False,appreciation,appreciation,appreciation,,,appreciation
58394,False,,,,,,
3608,False,appreciation,appreciation,appreciation,,,appreciation
56604,False,,,,,,
6805,False,appreciation,appreciation,appreciation,,,appreciation
3456,False,appreciation,appreciation,appreciation,,,appreciation
57766,False,,,,,,
33434,False,,,,,,
13260,False,,,,,,
72128,False,,,,,,
68200,False,,,,,,
17738,False,appreciation,appreciation,appreciation,,,appreciation
41894,False,,,,,,
69084,False,,,,,,
42788,False,,,,,,
12028,False,,,,,,
4847,False,appreciation,appreciation,appreciation,,,appreciation
70556,False,appreciation,appreciation,appreciation,,,appreciation
18370,False,,,,,,
59012,False,,,,,,
11061,False,,,,,,
26564,False,,,,,,
45324,False,appreciation,,appreciation,,,
49398,False,,,,,,
17718,False,,,,,,
19200,False,,,,,,
3652,False,appreciation,appreciation,appreciation,,,appreciation
7224,False,appreciation,,appreciation,,,
46950,False,,,,,,
3474,False,appreciation,appreciation,appreciation,,,appreciation
16262,False,,,,,,
5364,False,appreciation,appreciation,appreciation,,,appreciation
19454,False,appreciation,,appreciation,,,
52796,False,,,,,,
22436,False,,,,,,
3655,False,appreciation,appreciation,appreciation,,,appreciation
55398,False,,,,,,
8791,False,,,,,,
4193,False,,,appreciation,,,
17460,False,,,,,,
7638,False,appreciation,appreciation,appreciation,,,appreciation
48330,False,,,,,,
12856,False,,,,,,
13511,False,,,,,,
18184,False,,,,,,
54530,False,,,,,,
36298,False,,,,,,
55132,False,,,,,,
9393,False,,,,,,
7506,False,appreciation,appreciation,appreciation,,,appreciation
48292,False,,,,,,
6252,False,appreciation,appreciation,appreciation,,,appreciation
29620,False,,,,,,
16214,False,,,,,,
68874,False,,,,,,
20014,False,,,,,,
42912,False,,,,,,
51592,False,,,,,,
73788,False,,,,,,
53822,False,,,,,,
48024,False,,,,,,
825,False,appreciation,,appreciation,,,
17652,False,,,,,,
4663,False,appreciation,appreciation,appreciation,,,appreciation
67630,False,,,,,,
73220,False,,,appreciation,,,
6419,False,,,,,,
16202,False,,,,,,
52060,False,appreciation,,appreciation,,,
12671,False,,,,,,
55740,False,,,,,,
59100,False,,,,,,
63700,False,,,,,,
31790,False,,,,,,
6224,False,appreciation,appreciation,appreciation,,,appreciation
21638,False,,,,,,
5765,False,appreciation,appreciation,appreciation,,,appreciation
26134,False,,,,,,
2229,False,,,,,,
73070,False,,,,,,
14280,False,,,,,,
26222,False,,,,,,
33554,False,,,,,,
11592,False,,,,,,
65912,False,,,,,,
27072,False,,,,,,
51884,False,,,,,,
3386,False,appreciation,appreciation,appreciation,,,appreciation
6146,False,appreciation,appreciation,appreciation,,,appreciation
29636,False,,,,,,
56920,False,,,,,,
11184,False,,,,,,
1657,False,appreciation,,appreciation,,,
18644,False,,,,,,
62540,False,,,,,,
64302,False,,,appreciation,,,
69658,False,,,,,,
60880,False,,,,,,
41786,False,,,,,,
73604,False,,,,,,
73274,False,,,,,,
54684,False,,,,,,
10002,False,,,,,,
3515,False,,,,,,
35552,False,,,,,,
42038,False,,,,,,
60190,False,,,appreciation,,,
26880,False,,,,,,
53776,False,,,,,,
46480,False,,,,,,
26856,False,,,,,,
6579,False,,,,,,
2773,False,appreciation,,appreciation,,,
13013,False,,,,,,
9191,False,appreciation,appreciation,appreciation,,,appreciation
3065,False,appreciation,appreciation,appreciation,,,appreciation
11048,False,,,,,,
10769,False,,,appreciation,,,
7391,False,appreciation,appreciation,appreciation,,,appreciation
1357,False,,,,,,
73068,False,,,,,,
29962,False,appreciation,appreciation,appreciation,,,appreciation
18424,False,,,,,,
26506,False,,,appreciation,,,
16354,False,,,,,,
5485,False,appreciation,appreciation,appreciation,,,appreciation
63044,False,,,,,,
40230,False,,,,,,
69720,False,,,,,,
24018,False,,,,,,
26860,False,,,,,,
15288,False,,,,,,
667,False,appreciation,,appreciation,,,
8502,False,,,,,,
5056,False,appreciation,appreciation,appreciation,,,appreciation
22670,False,,,,,,
930,False,,,,,,
5587,False,appreciation,appreciation,appreciation,,,appreciation
42786,False,,,,,,
16338,False,,,,,,
6189,False,,,,,,
10179,False,,,,,,
64332,False,,,,,,
11963,False,,,,,,
13242,False,,,,,,
10917,False,,,,,,
69186,False,,,,,,
14664,False,,,,,,
15702,False,,,,,,
34348,False,,,,,,
70146,False,,,,,,
3748,False,appreciation,appreciation,appreciation,,,appreciation
48594,False,,,,,,
63846,False,,,,,,
8715,False,appreciation,appreciation,appreciation,,,appreciation
55346,False,,,,,,
71186,False,appreciation,appreciation,appreciation,,,appreciation
5696,False,appreciation,appreciation,appreciation,,,appreciation
17936,False,,,,,,
4819,False,appreciation,appreciation,appreciation,,,appreciation
33026,False,,,,,,
57334,False,appreciation,appreciation,appreciation,,,appreciation
37560,False,,,,,,
33674,False,,,,,,
67518,False,,,,,,
48038,False,,,,,,
5750,False,appreciation,appreciation,appreciation,,,appreciation
70280,False,,,,,,
12777,False,,,,,,
19258,False,appreciation,,appreciation,,,
7664,False,,,,,,
72438,False,,,,,,
60290,False,,,,,,
62418,False,,,,,,
11224,False,,,,,,
61554,False,,,,,,
32980,False,,,,,,
11948,False,,,,,,
9238,False,,,,,,
21934,False,appreciation,,appreciation,,,
46566,False,,,,,,
8914,False,appreciation,appreciation,appreciation,,,appreciation
42080,False,,,,,,
45512,False,appreciation,appreciation,appreciation,,,appreciation
53108,False,,,,,,
42536,False,,,,,,
6301,False,appreciation,appreciation,appreciation,,,appreciation
758,False,,,,,,
61206,False,,,,,,
51038,False,,,,,,
43776,False,,,,,,
10622,False,,,,,,
12320,False,,,,,,
49452,False,,,appreciation,,,
58278,False,,,,,,
10943,False,,,,,,
6645,False,appreciation,appreciation,appreciation,,,appreciation
17550,False,,,,,,
8650,False,appreciation,appreciation,appreciation,,,appreciation
3332,False,appreciation,appreciation,appreciation,,,appreciation
31152,False,,,,,,
42380,False,,,,,,
49102,False,,,,,,
73776,False,,,,,,
37568,False,,,,,,
4104,False,appreciation,appreciation,appreciation,,,appreciation
6642,False,appreciation,appreciation,appreciation,,,appreciation
29254,False,,,,,,
14712,False,,,,,,
55144,False,,,,,,
13237,False,,,,,,
37094,False,,,,,,
443,False,,,,,,
69748,False,,,,,,
68924,False,,,,,,
12160,False,,,,,,
32194,False,,,,,,
23720,False,appreciation,appreciation,appreciation,,,appreciation
6143,False,appreciation,appreciation,appreciation,,,appreciation
3905,False,appreciation,appreciation,appreciation,,,appreciation
28974,False,,,appreciation,,,
26700,False,,,,,,
25392,False,,,,,,
61508,False,,,,,,
23960,False,,,,,,
51874,False,,,,,,
33124,False,,,,,,
17586,False,,,,,,
1853,False,,,,,,
4721,False,,,,,,
13609,False,,,,,,
47986,False,,,,,,
12820,False,,,,,,
28888,False,,,,,,
69450,False,,,,,,
13753,False,,,,,,
7896,False,appreciation,appreciation,appreciation,,,appreciation
16376,False,,,,,,
29592,False,,,,,,
5151,False,appreciation,appreciation,appreciation,,,appreciation
51598,False,,,,,,
54554,False,,,,,,
10128,False,,,,,,
40454,False,,,,,,
38206,False,,,,,,
16650,False,,,,,,
3711,False,,,appreciation,,,
5931,False,appreciation,appreciation,appreciation,,,appreciation
5559,False,appreciation,appreciation,appreciation,,,appreciation
20592,False,,,,,,
47726,False,,,,,,
7472,False,appreciation,appreciation,appreciation,,,appreciation
66596,False,,,,,,
43890,False,,,,,,
59906,False,appreciation,appreciation,appreciation,,,appreciation
8154,False,,,,,,
1808,False,appreciation,appreciation,appreciation,,,appreciation
47788,False,,,,,,
34368,False,,,,,,
58340,False,,,,,,
28590,False,,,,,,
17444,False,,,,,,
40698,False,,,,,,
34648,False,appreciation,,appreciation,,,
12503,False,,,,,,
31616,False,,,,,,
33476,False,,,,,,
6972,False,appreciation,appreciation,appreciation,,,appreciation
36182,False,,,,,,
38830,False,,,,,,
9176,False,,,,,,
8645,False,appreciation,appreciation,appreciation,,,appreciation
18552,False,,,,,,
28818,False,,,,,,
18554,False,,,,,,
30032,False,,,,,,
10362,False,appreciation,appreciation,appreciation,,,appreciation
26566,False,,,,,,
39496,False,,,,,,
9273,False,,,,,,
10667,False,,,,,,
20542,False,,,,,,
7157,False,appreciation,appreciation,appreciation,,,appreciation
62144,False,,,,,,
6156,False,appreciation,,appreciation,,,
42414,False,,,,,,
58978,False,,,,,,
12373,False,,,,,,
15010,False,,,,,,
500,False,,,,,,
4928,False,,,,,,
13528,False,,,,,,
11328,False,,,,,,
38146,False,,,appreciation,,,
33748,False,,,,,,
73660,False,,,,,,
5113,False,appreciation,appreciation,appreciation,,,appreciation
70182,False,,,,,,
32616,False,,,,,,
4045,False,appreciation,appreciation,appreciation,,,appreciation
2986,False,appreciation,appreciation,appreciation,,,appreciation
13524,False,,,,,,
49456,False,,,,,,
1209,False,,,,,,
11018,False,,,,,,
60034,False,appreciation,,appreciation,,,
5860,False,appreciation,appreciation,appreciation,,,appreciation
39032,False,,,,,,
13737,False,,,,,,
1210,False,,,,,,
22684,False,,,,,,
35742,False,,,,,,
43284,False,,,,,,
7310,False,,,,,,
58102,False,,,,,,
20768,False,,,,,,
21306,False,appreciation,,appreciation,,,
7386,False,appreciation,appreciation,appreciation,,,appreciation
34108,False,,,,,,
45056,False,appreciation,appreciation,appreciation,,,appreciation
4927,False,appreciation,appreciation,appreciation,,,appreciation
52310,False,,,,,,
2437,False,appreciation,appreciation,appreciation,,,appreciation
7496,False,,,,,,
10728,False,,,,,,
4548,False,,,,,,
30806,False,,,,,,
16272,False,,,,,,
14218,False,,,,,,
12652,False,,,,,,
67048,False,,,,,,
3024,False,appreciation,appreciation,appreciation,,,appreciation
57606,False,,,,,,
4824,False,appreciation,appreciation,appreciation,,,appreciation
51764,False,,,,,,
50100,False,,,,,,
43430,False,,,,,,
7914,False,appreciation,appreciation,appreciation,,,appreciation
27344,False,,,,,,
72670,False,,,,,,
12025,False,,,,,,
63892,False,,,,,,
72508,False,,,,,,
8006,False,appreciation,,appreciation,,,
14340,False,,,,,,
63612,False,,,,,,
4000,False,appreciation,appreciation,appreciation,,,appreciation
40068,False,,,,,,
41632,False,,,,,,
294,False,,,,,,
48832,False,appreciation,,appreciation,,,
61186,False,,,,,,
41872,False,,,,,,
7888,False,appreciation,appreciation,appreciation,,,appreciation
38582,False,,,,,,
8878,False,,,,,,
12596,False,,,,,,
48774,False,,,,,,
27356,False,appreciation,appreciation,appreciation,,,appreciation
33950,False,,,,,,
24510,False,appreciation,appreciation,appreciation,,,appreciation
41,False,,,,,,
14962,False,,,,,,
3157,False,appreciation,appreciation,appreciation,,,appreciation
13000,False,,,,,,
8013,False,,,appreciation,,,
4614,False,,,appreciation,,,
9321,False,,,,,,
11313,False,,,,,,
19208,False,,,,,,
40062,False,,,,,,
61340,False,,,,,,
8381,False,appreciation,,appreciation,,,
9154,False,,,,,,
3865,False,appreciation,appreciation,appreciation,,,appreciation
19340,False,,,,,,
7456,False,appreciation,appreciation,appreciation,,,
53800,False,,,,,,
8116,False,appreciation,,appreciation,,,
37018,False,,,,,,
34918,False,,,,,,
71112,False,,,,,,
7427,False,,,,,,
72472,False,,,,,,
47550,False,,,,,,
34814,False,,,appreciation,,,
5225,False,appreciation,appreciation,appreciation,,,appreciation
8206,False,appreciation,appreciation,appreciation,,,appreciation
5592,False,appreciation,appreciation,appreciation,,,appreciation
11575,False,,,,,,
48290,False,appreciation,appreciation,appreciation,,,appreciation
5922,False,appreciation,appreciation,appreciation,,,appreciation
13746,False,,,,,,
1238,False,,,,,,
12294,False,,,,,,
33494,False,,,,,,
52278,False,,,,,,
5348,False,appreciation,appreciation,appreciation,,,appreciation
38702,False,,,,,,
10202,False,,,,,,
1119,False,,,,,,
73414,False,appreciation,appreciation,appreciation,,,appreciation
41226,False,,,,,,
12149,False,,,,,,
46258,False,,,,,,
247,False,,,,,,
33784,False,,,,,,
72340,False,,,,,,
2072,False,,,,,,
12710,False,,,,,,
12324,False,appreciation,appreciation,appreciation,,,
10025,False,,,,,,
3913,False,appreciation,appreciation,appreciation,,,appreciation
59126,False,,,,,,
3906,False,,,appreciation,,,
59310,False,,,,,,
7090,False,appreciation,appreciation,appreciation,,,appreciation
6138,False,appreciation,appreciation,appreciation,,,appreciation
40466,False,,,,,,
30380,False,,,,,,
69508,False,,,,,,
4083,False,,,appreciation,,,
19172,False,,,,,,
71928,False,,,,,,
49534,False,,,,,,
7837,False,,,,,,
13855,False,,,,,,
59794,False,,,,,,
4872,False,appreciation,appreciation,appreciation,,,appreciation
66674,False,,,,,,
38278,False,,,,,,
6793,False,appreciation,appreciation,appreciation,,,appreciation
13563,False,,,,,,
3446,False,,,,,,
13257,False,,,,,,
44142,False,,,,,,
424,False,,,,,,
7751,False,,,,,,
24,False,appreciation,appreciation,appreciation,,,appreciation
16288,False,,,,,,
970,False,,,,,,
1097,False,,,,,,
12961,False,,,,,,
13561,False,,,,,,
7178,False,appreciation,,appreciation,,,
58386,False,,,,,,
11135,False,,,,,,
68822,False,,,,,,
2804,False,appreciation,appreciation,appreciation,,,appreciation
5026,False,appreciation,appreciation,appreciation,,,appreciation
53430,False,,,,,,
61216,False,,,,,,
36282,False,,,,,,
3328,False,,,,,,
42808,False,,,,,,
13006,False,,,,,,
14302,False,,,,,,
60314,False,,,,,,
72526,False,,,,,,
13747,False,,,,,,
73440,False,,,,,,
187,False,,,,,,
39834,False,,,,,,
7996,False,appreciation,appreciation,appreciation,,,appreciation
11192,False,,,,,,
7460,False,appreciation,appreciation,appreciation,,,
52728,False,,,,,,
73762,False,,,,,,
31406,False,,,,,,
3495,False,appreciation,appreciation,appreciation,,,appreciation
57426,False,,,,,,
5252,False,,,,,,
26864,False,,,,,,
6778,False,appreciation,appreciation,appreciation,,,appreciation
72590,False,appreciation,appreciation,appreciation,,,appreciation
6249,False,appreciation,appreciation,appreciation,,,appreciation
2818,False,,,,,,
37702,False,,,,,,
34398,False,appreciation,appreciation,appreciation,,,appreciation
65808,False,,,,,,
5569,False,,,,,,
45082,False,,,,,,
34370,False,,,,,,
36160,False,,,,,,
39162,False,,,,,,
66090,False,,,,,,
37952,False,,,,,,
43034,False,,,,,,
10333,False,,,,,,
27668,False,,,,,,
6482,False,appreciation,appreciation,appreciation,,,appreciation
8333,False,,,,,,
28098,False,,,,,,
9079,False,,,,,,
5493,False,,,,,,
10860,False,,,,,,
44654,False,,,,,,
7018,False,appreciation,appreciation,appreciation,,,appreciation
35840,False,,,,,,
46358,False,,,,,,
4903,False,,,,,,
5964,False,appreciation,appreciation,appreciation,,,appreciation
471,False,,,,,,
15762,False,,,,,,
5794,False,appreciation,appreciation,appreciation,,,appreciation
29852,False,,,,,,
8873,False,,,,,,
6663,False,,,appreciation,,,
52814,False,,,,,,
2602,False,appreciation,appreciation,appreciation,,,appreciation
42772,False,,,,,,
10165,False,,,,,,
20872,False,,,,,,
7809,False,,,,,,
4367,False,appreciation,appreciation,appreciation,,,appreciation
31504,False,,,,,,
38752,False,,,,,,
72502,False,,,,,,
42542,False,,,,,,
24878,False,,,,,,
12178,False,appreciation,appreciation,appreciation,,,appreciation
32930,False,,,,,,
40338,False,,,,,,
62574,False,,,,,,
60260,False,,,,,,
18090,False,,,,,,
9739,False,,,,,,
4995,False,,,,,,
72226,False,,,,,,
3642,False,appreciation,appreciation,appreciation,,,appreciation
10130,False,,,,,,
31844,False,,,,,,
35798,False,,,,,,
62518,False,appreciation,appreciation,appreciation,,,appreciation
29372,False,,,,,,
19324,False,,,,,,
47342,False,,,,,,
18534,False,,,,,,
5075,False,appreciation,appreciation,appreciation,,,appreciation
6581,False,,,,,,
4777,False,appreciation,appreciation,appreciation,,,appreciation
2766,False,,,,,,
2326,False,appreciation,appreciation,appreciation,,,appreciation
6310,False,appreciation,appreciation,appreciation,,,appreciation
16374,False,,,,,,
67754,False,,,,,,
13332,False,,,,,,
26866,False,,,,,,
49002,False,,,,,,
31198,False,,,,,,
14406,False,,,,,,
7616,False,,,appreciation,,,
8038,False,appreciation,appreciation,appreciation,,,appreciation
40064,False,,,,,,
24378,False,,,,,,
49484,False,,,,,,
63420,False,,,appreciation,,,
221,False,,,,,,
42752,False,,,,,,
69112,False,,,,,,
31220,False,,,,,,
13128,False,,,,,,
3631,False,,,,,,
10251,False,,,,,,
13828,False,,,,,,
47472,False,,,,,,
57860,False,,,,,,
5637,False,appreciation,appreciation,appreciation,,,appreciation
6325,False,appreciation,appreciation,appreciation,,,appreciation
36874,False,,,,,,
47584,False,,,,,,
44324,False,,,,,,
31196,False,,,,,,
10309,False,,,,,,
53788,False,,,,,,
11152,False,,,,,,
45346,False,,,,,,
31704,False,,,,,,
72422,False,,,,,,
63432,False,,,,,,
16154,False,,,,,,
4321,False,,,,,,
12779,False,,,,,,
50932,False,,,,,,
7675,False,appreciation,appreciation,appreciation,,,appreciation
5571,False,,,,,,
52234,False,,,,,,
12914,False,,,,,,
12911,False,,,,,,
70566,False,appreciation,appreciation,appreciation,,,appreciation
7215,False,appreciation,appreciation,appreciation,,,appreciation
12768,False,,,,,,
5034,False,appreciation,,appreciation,,,
5807,False,,,,,,
15792,False,,,,,,
1299,False,appreciation,appreciation,appreciation,,,appreciation
69832,False,,,,,,
2446,False,appreciation,appreciation,appreciation,,,appreciation
47470,False,,,,,,
41278,False,,,,,,
29242,False,,,,,,
49652,False,,,,,,
16602,False,,,,,,
10175,False,,,,,,
8809,False,appreciation,appreciation,appreciation,,,appreciation
11890,False,,,,,,
2774,False,appreciation,appreciation,appreciation,,,appreciation
46302,False,appreciation,,appreciation,,,
23804,False,,,,,,
6241,False,,,appreciation,,,
3218,False,appreciation,,appreciation,,,
17798,False,appreciation,appreciation,appreciation,,,appreciation
13306,False,,,,,,
65060,False,,,,,,
11597,False,,,,,,
73340,False,,,,,,
169,False,,,,,,
7909,False,,,,,,
4329,False,appreciation,appreciation,appreciation,,,appreciation
55720,False,,,,,,
23946,False,appreciation,appreciation,appreciation,,,appreciation
4835,False,appreciation,appreciation,appreciation,,,appreciation
3636,False,appreciation,appreciation,appreciation,,,appreciation
63860,False,,,,,,
68890,False,,,,,,
5898,False,appreciation,appreciation,appreciation,,,appreciation
25380,False,appreciation,appreciation,appreciation,,,appreciation
10775,False,,,,,,
58236,False,,,,,,
53028,False,,,,,,
52626,False,,,,,,
2380,False,,,,,,
11862,False,,,,,,
6749,False,,,,,,
4867,False,,,,,,
16208,False,,,,,,
57396,False,,,,,,
33792,False,,,,,,
2045,False,,,,,,
53054,False,,,,,,
45066,False,appreciation,appreciation,appreciation,,,appreciation
2795,False,,,,,,
7830,False,appreciation,appreciation,appreciation,,,appreciation
5130,False,appreciation,appreciation,appreciation,,,appreciation
2455,False,appreciation,appreciation,appreciation,,,appreciation
3063,False,,,,,,
23832,False,appreciation,appreciation,appreciation,,,appreciation
6590,False,,,,,,
6837,False,appreciation,appreciation,appreciation,,,
3162,False,appreciation,appreciation,appreciation,,,appreciation
61232,False,,,,,,
38008,False,,,,,,
55644,False,,,,,,
12970,False,,,,,,
28096,False,,,,,,
73796,False,,,,,,
48598,False,,,,,,
9979,False,,,,,,
21246,False,,,,,,
73320,False,,,,,,
59138,False,,,,,,
7132,False,,,,,,
16728,False,,,,,,
32460,False,,,,,,
10871,False,,,,,,
15530,False,,,,,,
1432,False,,,,,,
7700,False,appreciation,appreciation,appreciation,,,appreciation
1107,False,,,,,,
4170,False,,,,,,
72954,False,,,,,,
60082,False,,,,,,
58640,False,appreciation,appreciation,appreciation,,,appreciation
10572,False,,,,,,
73656,False,,,,,,
25660,False,,,appreciation,,,
