comment_id,final_id,comment_text,platform,source_name,date,likesCount,food,service,place,delivery,price,treatment,out_of_scope,model_prediction,feeling
13233,931927,جيت وكليت عندكم كارثه,Facebook,Restaurant San Benito,2025-10-31T21:00:45.000Z,0,complaint,,complaint,,,,False,"[""food_complaint"", ""place_complaint""]",negative
11689,669885,هاذا فخ قلك الخليط تاع لحوت 1500 بصح الي ما احطش البال اقول كلش 1500  [APPRECIATION],Facebook,Restaurant San Benito,2025-07-27T12:37:38.000Z,0,,,,,Complaint,,False,"[""price_complaint""]",negative
11476,932199,الله يعاونك مي الناس راه تموت بلجوع في غژة علاه راكم توري الماكلة الغاني الله,Facebook,Restaurant San Benito,2025-07-26T19:40:59.000Z,0,,,,,,,True,[],neutral
13652,801160,دارينك لحوتة لكبيرة ونتي كي لبهلولة مرجبا بكم,Facebook,Restaurant San Benito,2025-12-29T18:57:45.000Z,0,,,,,,,True,[],neutral
12322,539078,يڨولوا وهران فيها دراهم بصح ؟,Facebook,Restaurant San Benito,2025-10-13T07:47:09.000Z,0,,,,,,,True,[],neutral
13087,670282,الحمد الله قلتي اسم المطعم بأه ما نغلطوش او نجو,Facebook,Restaurant San Benito,2025-10-13T11:04:43.000Z,0,,,complaint,,,,False,"[""place_complaint""]",negative
13713,277067,نساء يصومو ههه,Facebook,Restaurant San Benito,2025-12-16T04:12:17.000Z,0,,,,,,,True,[],neutral
13395,932462,حاولي تنتقي كلماتك ختي.,Facebook,Restaurant San Benito,2025-12-16T12:32:39.000Z,0,,,,,,,True,[],neutral
13817,801478,اذا تقلشيهم قلشيهم بڨوايمك ماشي بالحوت الفايح,Facebook,Restaurant San Benito,2025-12-28T13:32:15.000Z,0,,,,,,,True,[],neutral
12933,539349,تحياتي ليكم كلينا عندكم ماكلة شابة,Facebook,Restaurant San Benito,2025-10-13T22:03:04.000Z,0,appreciation,,,,,,False,"[""food_appreciation""]",positive
12038,932696,Mensonge rien la pub le réel c'est du fiasco.,Facebook,Restaurant San Benito,2025-10-12T17:52:57.000Z,0,,,complaint,,,,False,"[""place_complaint""]",negative
12349,670622,تع اسبانيا,Facebook,Restaurant San Benito,2025-10-13T19:49:05.000Z,0,,,,,,,True,[],neutral
13260,408566,تقلشك سيدي هههه,Facebook,Restaurant San Benito,2025-10-12T19:31:34.000Z,0,,,,,,,True,[],neutral
12028,539673,1500 DA pour un seul plat ou pour tout ça ? Aucune explication,Facebook,Restaurant San Benito,2025-10-13T08:58:11.000Z,0,,,,,complaint,,False,"[""price_complaint""]",negative
12856,277711,Tayeb Yahiaoui مام تع امك وختك كيف كيف,Facebook,Restaurant San Benito,2025-10-13T13:36:01.000Z,0,,,,,,,True,[],neutral
13511,146640,او تاكليلو جيبو,Facebook,Restaurant San Benito,2025-12-26T22:22:08.000Z,0,,,,,,,True,[],neutral
11592,277918,ناس راهي تموت بجوع حرام عليك.,Facebook,Restaurant San Benito,2025-07-26T21:45:05.000Z,0,,,,,,,True,[],neutral
13668,933414,وين حالين وين الواحد يجي يكمل درراهمو عندكم,Facebook,Restaurant San Benito,2025-12-28T22:49:17.000Z,1,,,Inquiry,,Complaint,,False,"[""place_inquiry"", ""price_complaint""]",negative
13013,147023,بدلي لكولوغ الاروج التاعك,Facebook,Restaurant San Benito,2025-10-13T09:48:16.000Z,1,,,,,,,True,[],neutral
11963,278250,حرام كاين ناس ماعندهاش والعين تشوف كول وستر,Facebook,Restaurant San Benito,2025-10-12T18:23:41.000Z,0,,,,,,,True,[],neutral
13242,933615,شابة ما شاء الله بلاصتك في الدار سيدتي غير راكي. مراطية,Facebook,Restaurant San Benito,2025-10-13T06:29:03.000Z,0,,,,,,,True,[],neutral
11948,147382,Bon appétit  [APPRECIATION],Facebook,Restaurant San Benito,2025-10-26T14:30:47.000Z,0,appreciation,,,,,,False,"[""food_appreciation""]",positive
12320,540714,أرواح عندنا في مستغانم,Facebook,Restaurant San Benito,2025-11-02T15:17:55.000Z,0,,,,,,,True,[],neutral
12091,147603,سلام عليكم وين هاد المحال,Facebook,Restaurant San Benito,2025-10-13T08:32:43.000Z,0,,,Inquiry,,,,False,"[""place_inquiry""]",neutral
13237,802967,علي حساب شعرك نصبوه فدوراد ولا مي ستار,Facebook,Restaurant San Benito,2025-10-13T16:34:38.000Z,0,,,,,,,True,[],neutral
12160,147621,150للواحد ولا كامل فهم روحك,Facebook,Restaurant San Benito,2025-10-13T14:04:29.000Z,0,,,,,inquiry,,False,"[""price_inquiry""]",neutral
13609,671990,احشمو وليتو رجالة راحت حتى البنة تاعكم,Facebook,Restaurant San Benito,2025-12-19T17:23:46.000Z,0,,,,,,,True,[],neutral
12820,147719,Ahmed Bayoud واش يستفاد اخوتنا في غزة اذا هاذو يبلعو رزقهم و يولو يطلبو,Facebook,Restaurant San Benito,2025-10-12T19:25:58.000Z,0,,,,,,,True,[],neutral
13753,278804,مرحبا بجيبي تحيا ادرهمي وبلمزيتك,Facebook,Restaurant San Benito,2025-12-29T05:20:34.000Z,0,,,,,,,True,[],neutral
13250,410102,واين مكان,Facebook,Restaurant San Benito,2025-10-13T06:05:04.000Z,0,,,Inquiry,,,,False,"[""place_inquiry""]",neutral
12373,672367,احشم ياجايح ناس غزة عزة تموت جوع وقهر وانت داير اشهار على ماكلة ؤ خرا,Facebook,Restaurant San Benito,2025-10-13T07:22:48.000Z,0,,,,,,,True,[],neutral
13528,279191,يقلشني باطل بابنا قطاعا,Facebook,Restaurant San Benito,2025-12-30T06:31:43.000Z,0,,,,,,,True,[],neutral
13524,148172,ههه تخيل تكون دير في اشهارات هكا لمول المحل بعدها. تدابز معاه يحاوزك,Facebook,Restaurant San Benito,2025-12-29T17:34:10.000Z,0,,,,,,,True,[],neutral
13737,279284,قلشيني مور مناكل، ياك كاين تم شنابر فارغين! ؟,Facebook,Restaurant San Benito,2025-12-20T04:46:36.000Z,0,,,,,,,True,[],neutral
12025,934794,Yewedi roh aucun goût la soupe te3koum dégât,Facebook,Restaurant San Benito,2025-10-13T14:00:24.000Z,0,complaint,,,,,,False,"[""food_complaint""]",negative
13000,803881,قلشك مهم جيبك امعمر عندك لفلوس ههههه بي دراهمك تتقلش,Facebook,Restaurant San Benito,2025-10-12T23:01:32.000Z,1,,,,,Complaint,,False,"[""price_complaint""]",negative
11575,935149,الله يبارك ،تهلا فالزوالي وربي يغنيك,Facebook,Restaurant San Benito,2025-10-29T13:14:41.000Z,0,,,,,,,True,[],neutral
13746,673025,هادي مالها تتعسل!,Facebook,Restaurant San Benito,2025-12-30T21:34:49.000Z,0,,,,,,,True,[],neutral
12294,410893,كليت فيه غالي بزاااف,Facebook,Restaurant San Benito,2025-10-13T14:28:17.000Z,0,,,,,Complaint,,False,"[""price_complaint""]",negative
12149,410956,اولاد غز مذ يقلو حشمو على اصليكم,Facebook,Restaurant San Benito,2025-10-13T20:12:58.000Z,0,,,,,,,True,[],neutral
12324,411034,"3ami hassane Faut pas mentir, c'est du thon, c'est pas du saumon. smahamh.",Facebook,Restaurant San Benito,2025-10-20T20:29:06.000Z,0,Recommendation,,,,,,False,"[""food_recommendation""]",positive
13855,280078,مانجوش،عند بنياطوا .,Facebook,Restaurant San Benito,2025-12-31T18:27:22.000Z,0,,,,,,,True,[],neutral
13563,280091,وراكي تسكني,Facebook,Restaurant San Benito,2026-01-01T14:28:03.000Z,0,,,,,,,True,[],neutral
13257,149025,المشكل عندي مشكل كي نسمع نقلشك يفرق جيبي لازم منجيش,Facebook,Restaurant San Benito,2025-10-12T19:58:42.000Z,0,,,,,,,True,[],neutral
11627,804398,صح مكانش وين راها soupe de poisson هواري,Facebook,Restaurant San Benito,2025-08-13T01:23:47.000Z,0,,,Inquiry,,,,False,"[""place_inquiry""]",neutral
12961,673380,قلشينى واعطينى الحوتة تاعك,Facebook,Restaurant San Benito,2025-10-12T22:06:43.000Z,2,,,,,,,True,[],neutral
13561,411239,هي في الحقيقة دراهمي يقلشوني يلا راكي تهدري على حاجة وحدوخرة هاذيك مانيش عارف,Facebook,Restaurant San Benito,2025-12-29T15:11:03.000Z,0,,,,,,,True,[],neutral
13006,149175,نتقلش بدراهمي مشي نتي تقلشيني بركي ماتتعسلي,Facebook,Restaurant San Benito,2025-10-12T21:13:25.000Z,0,,,,,,,True,[],neutral
13747,935634,تقلشيني ياك أممممم,Facebook,Restaurant San Benito,2025-12-29T15:52:40.000Z,0,,,,,,,True,[],neutral
12178,673799,"Rouh ta3ti, koulchi en sauce, tu vends de la sauce. Tiers-Monde prépare leur khra en sauce bien harissé à 150. 000 ils sront contents. Peuple prehistorien, il rame à contre courant il n'avance jamais et recule INEXORABLEMENT. Mon problème ? Où est ce que vous trouvez l'argent pour vous permettre toutes ces âneries?",Facebook,Restaurant San Benito,2025-10-13T20:35:02.000Z,0,Complaint,,,,Complaint,,False,"[""food_complaint"", ""price_complaint""]",negative
13332,149701,دراهمي ليقلشوني. وممكن نتقلش بيك في الليل ثاني وبدراهمي,Facebook,Restaurant San Benito,2025-10-13T12:28:01.000Z,0,,,,,,,True,[],neutral
13128,411917,وتعطيني نرضع بونيس ولا لالا,Facebook,Restaurant San Benito,2025-10-30T10:16:02.000Z,0,,,,,,,True,[],neutral
12873,149779,سان بينيطو مكان مكان اخطيكم,Facebook,Restaurant San Benito,2025-10-13T15:47:32.000Z,0,,,Complaint,,,,False,"[""place_complaint""]",negative
13828,543024,نخبطك ببلا حوت وانواع الاسماك راسك يحبس عندي مطعم للاسماك في ولاية تيبازة بأسعار ترضي الجميع,Facebook,Restaurant San Benito,2025-12-30T04:06:22.000Z,0,,,,,,,True,[],neutral
12914,412068,نسكن في عين الترك نصيد ونكول نتي تورينا بارقو تز,Facebook,Restaurant San Benito,2025-10-13T16:38:40.000Z,0,,,,,,,True,[],neutral
12911,412071,هي دراهمك يقلشوك وما عربي كحل راس كون يلقى ياكلك راسك,Facebook,Restaurant San Benito,2025-10-13T15:52:11.000Z,0,,,,,,,True,[],neutral
11890,543265,Amine Rahou oui c'est vrai walah,Facebook,Restaurant San Benito,2025-10-16T18:32:39.000Z,0,,,,,,,True,[],neutral
13306,281162,عبدو مقرة ارواح تتقلش,Facebook,Restaurant San Benito,2025-10-14T11:45:07.000Z,0,,,,,,,True,[],neutral
11597,805468,ارزقي الله يحفظك.,Facebook,Restaurant San Benito,2025-07-27T12:47:15.000Z,0,,,,,,,True,[],neutral
11862,150250,كبير وجايح الناس تموت بلجوع وانت خاصك إشهار,Facebook,Restaurant San Benito,2025-09-02T16:26:49.000Z,0,,,,,,,True,[],neutral
12970,412499,دبري راسك ڨلتي نقلشق غادي نجي بلا دراهم  [INQUIRY],Facebook,Restaurant San Benito,2025-10-13T12:18:44.000Z,0,,,,,,,True,[],neutral
11675,936995,كليت عندكم كليتولي اللحم والله ما نولي عندكم,Facebook,Restaurant San Benito,2025-08-02T03:36:07.000Z,3,,,,,Complaint,,False,"[""price_complaint""]",negative
13397,412768,قلشيني عمري لحوت يتلحس عندكم ماياكلوهش,Facebook,Restaurant San Benito,2025-12-27T17:27:42.000Z,0,,,,,,,True,[],neutral
11754,937115,فهم روحك كلش ب150ولا غير الميرلون؟,Facebook,Restaurant San Benito,2025-08-25T22:37:46.000Z,0,,,,,Inquiry,,False,"[""price_inquiry""]",neutral
12901,150988,Aroui Saddam ارزيو كانت آخر رحلة مع بابا ربي يرحمو,Facebook,Restaurant San Benito,2025-10-12T22:14:25.000Z,1,,,,,,,True,[],neutral
13003,282081,ونت نكلك والله لالا,Facebook,Restaurant San Benito,2025-10-13T09:50:55.000Z,0,,,,,,,True,[],neutral
11608,937524,ماشاء الله تبارك الرحمن راني جاي حسان,Facebook,Restaurant San Benito,2025-07-28T13:53:08.000Z,0,,,,,,,True,[],neutral
13615,544362,قولي والله,Facebook,Restaurant San Benito,2025-12-29T21:42:15.000Z,0,,,,,,,True,[],neutral
11388,675449,"قالك غير 150 mélange, يعني الطبسي اللخر برك. معنتها لي ڨع فالطابلا يقولك أكثر من مليون",Facebook,Restaurant San Benito,2025-08-04T00:38:16.000Z,20,,,,,Complaint,,False,"[""price_complaint""]",negative
13548,675640,باينة واش مانڤيش,Facebook,Restaurant San Benito,2025-12-15T21:16:00.000Z,0,,,,,,,True,[],neutral
13014,544608,انا بغي انجيه ماش باش نكول الحوت بغي انجي عندك يه شبه,Facebook,Restaurant San Benito,2025-10-12T19:31:23.000Z,0,,,,,,,True,[],neutral
11927,675799,"Pourquoi mon frère,",Facebook,Restaurant San Benito,2025-10-13T18:15:50.000Z,0,,,,,,,True,[],neutral
11694,544776,Le plus grand monteur de la planète. C'est ça le plus grand désastre de notre pays. Quand un Indygene pareil débarque à Oran et se prend pour un restaurateur oranais.,Facebook,Restaurant San Benito,2025-07-28T00:43:29.000Z,0,,,,,,,True,[],neutral
11813,151783,يكدب السومة اكثر,Facebook,Restaurant San Benito,2025-08-14T12:14:31.000Z,0,,,,,Complaint,,False,"[""price_complaint""]",negative
11469,414032,روح تلعب هدا لي راه فالطابلة كامل ناكله عاد نشبع تسما شهرية,Facebook,Restaurant San Benito,2025-07-26T22:36:28.000Z,2,appreciation,,,,complaint,,False,"[""food_appreciation"", ""price_complaint""]",neutral
12985,938387,راني باغي نجي نتقلش بالخوخ,Facebook,Restaurant San Benito,2025-10-12T17:12:08.000Z,0,,,,,,,True,[],neutral
11891,676270,كتلتونا بلكونجيلي,Facebook,Restaurant San Benito,2025-10-16T16:20:30.000Z,0,complaint,,,,,,False,"[""food_complaint""]",negative
11507,807412,أحشمو الجزائريين خاوتنا في غزة ضاعو ونتوما كول وخرا مافيها فخرا,Facebook,Restaurant San Benito,2025-07-26T22:12:21.000Z,1,,,,,,,True,[],neutral
12871,545297,المحل يبان نفي والله اعلم,Facebook,Restaurant San Benito,2025-10-26T20:06:45.000Z,0,,,appreciation,,,,False,"[""place_appreciation""]",positive
13168,283195,انا كي نجي نشوفك انتي يا لغزالة,Facebook,Restaurant San Benito,2025-10-14T14:51:02.000Z,0,,,,,,,True,[],neutral
12999,807547,بروحيانا نبغي ناكل ديركت نحب حمره [APPRECIATION],Facebook,Restaurant San Benito,2025-10-13T05:34:03.000Z,0,,,,,,,True,[],neutral
13455,545432,نقللللشكك سيديسيدتي [COMPLAINT] [RECOMMENDATION],Facebook,Restaurant San Benito,2025-12-28T17:14:40.000Z,0,,,,,,,True,[],neutral
12085,938800,يا ودي المعلقين واحد فيكوم ما أفهم 150 الف طابسي,Facebook,Restaurant San Benito,2025-10-15T22:48:36.000Z,0,,,,,Complaint,,False,"[""price_complaint""]",negative
13712,545586,بدلي كولار تاع شعرك نجي,Facebook,Restaurant San Benito,2025-12-19T20:19:37.000Z,0,,,,,,,True,[],neutral
13073,545651,Mohktar Électricité Architecturale لا أخي . انا كليت و اشهد بلي فري,Facebook,Restaurant San Benito,2025-10-13T08:00:49.000Z,0,,,,,,,True,[],neutral
11570,676778,￼150 لكن الكمية قليلة,Facebook,Restaurant San Benito,2025-09-06T14:49:34.000Z,0,,,,,Complaint,,False,"[""price_complaint""]",negative
12380,807855,كل لخر,Facebook,Restaurant San Benito,2025-10-29T20:29:06.000Z,0,,,,,,,True,[],neutral
12233,676934,بلعاط كبير باين,Facebook,Restaurant San Benito,2025-10-13T15:39:31.000Z,0,,,,,,,True,[],neutral
13462,414963,ماخصتاش التقلاش في الماكلة . تقلاش اخر,Facebook,Restaurant San Benito,2025-12-27T08:14:34.000Z,0,,,,,,,True,[],neutral
12368,939259,هذو قاع بي 150 ؟,Facebook,Restaurant San Benito,2025-10-14T22:48:19.000Z,0,,,,,Inquiry,,False,"[""price_inquiry""]",neutral
11920,283959,اضرب كونجلي بصحتك اون صوص,Facebook,Restaurant San Benito,2025-10-13T18:38:40.000Z,0,complaint,,,,,,False,"[""food_complaint""]",negative
13833,546154,غطي شعرك يالخنز وهاذ الذيوت لي طالقك في وسط رجال عريانة,Facebook,Restaurant San Benito,2025-12-19T09:38:59.000Z,0,,,,,,,True,[],neutral
13555,546189,احلى حاجة ماكلة تاع دار واجمل حاجة تاكل برا بصح ثاني ادي معاك الماكلة تاع دار [APPRECIATION],Facebook,Restaurant San Benito,2025-12-28T15:24:39.000Z,0,,,,,,,True,[],neutral
11803,677271,كاين التوصيل . ههههخ,Facebook,Restaurant San Benito,2025-09-10T03:48:04.000Z,0,,,,inquiry,,,False,"[""delivery_inquiry""]",neutral
11897,415333,عندك ماكلشابة,Facebook,Restaurant San Benito,2025-08-28T23:07:58.000Z,0,appreciation,,,,,,False,"[""food_appreciation""]",positive
12310,284268,ڨاع يشكو منه انسان مشي صافي على حساب الناس لكلات عنده شفو لكمنتار يعطيكم الخبر,Facebook,Restaurant San Benito,2025-10-14T14:26:50.000Z,0,,,,,,complaint,False,"[""treatment_complaint""]",negative
12378,808572,الحاج شهيتنا ، حسان وين راك تبيع [APPRECIATION] [BOUFFE],Facebook,Restaurant San Benito,2025-10-13T15:46:13.000Z,0,,,Inquiry,,,,False,"[""place_inquiry""]",neutral
11511,415364,والله رخيصة الحالة الله يبارك,Facebook,Restaurant San Benito,2025-09-19T23:38:51.000Z,0,,,,,Appreciation,,False,"[""price_appreciation""]",positive
13706,939756,وكي يخرج تنحولو لحم,Facebook,Restaurant San Benito,2025-12-28T23:37:25.000Z,1,,,,,complaint,,False,"[""price_complaint""]",negative
12090,677634,"Slm, ou se trouve votre restaurant SVP",Facebook,Restaurant San Benito,2025-10-13T12:07:42.000Z,0,,,Inquiry,,,,False,"[""place_inquiry""]",neutral
13599,677671,هدي ماشي كانت عند ماني لابيشري,Facebook,Restaurant San Benito,2025-12-30T17:18:47.000Z,0,,,,,,,True,[],neutral
13034,153437,لاه شوية,Facebook,Restaurant San Benito,2025-10-13T13:29:49.000Z,0,,,,,,,True,[],neutral
13722,153518,الحوت تاع ربي قاع شباب . مي من يديك انت ممنوع . راكي فايحة من ليجاست لي ديري فيهم باينة بلي خارجة الطريق,Facebook,Restaurant San Benito,2025-12-19T18:14:01.000Z,0,,,,,,,True,[],neutral
12983,808890,نكول انتي,Facebook,Restaurant San Benito,2025-10-13T12:34:54.000Z,0,,,,,,,True,[],neutral
13430,940060,حاب ناكلك نتي,Facebook,Restaurant San Benito,2025-10-13T17:56:28.000Z,0,,,,,,,True,[],neutral
12385,547151,Plutôt sauce au crevettes,Facebook,Restaurant San Benito,2025-10-27T20:38:50.000Z,0,Recommendation,,,,,,False,"[""food_recommendation""]",positive
12144,809346,علا جال كلمة مسمكت مانيش راح نجيكم,Facebook,Restaurant San Benito,2025-10-13T21:18:47.000Z,0,,,complaint,,,,False,"[""place_complaint""]",negative
11751,416148,الله يبارك ،كون في جيجل يقولك 400الف وربما اكثر,Facebook,Restaurant San Benito,2025-07-30T23:20:51.000Z,0,,,,,Appreciation,,False,"[""price_appreciation""]",positive
13581,678315,. هذا مطعم ولا بيت دعارة  [COMPLAINT] [INQUIRY],Facebook,Restaurant San Benito,2025-12-27T21:51:41.000Z,0,complaint,,complaint,,,,False,"[""food_complaint"", ""place_complaint""]",negative
13729,547403,يا مامي يخيروكوم بالطبع تجوز تنسا الحوت,Facebook,Restaurant San Benito,2025-12-20T18:39:43.000Z,0,,,,,,,True,[],neutral
11404,940741,Morad Sematti خطيك خيان و الثمن هبال,Facebook,Restaurant San Benito,2025-07-27T09:34:38.000Z,2,,,,,Complaint,,False,"[""price_complaint""]",negative
13752,416616,تحيا مطعم la mouette,Facebook,Restaurant San Benito,2025-12-16T10:18:41.000Z,0,,,appreciation,,,,False,"[""place_appreciation""]",positive
13085,416626,وين بلاصة ختي,Facebook,Restaurant San Benito,2025-10-13T05:28:35.000Z,0,,,Inquiry,,,,False,"[""place_inquiry""]",neutral
13261,547985,السعر تاع لي ينڤي و لي ما ينڤيش كيف كيف؟,Facebook,Restaurant San Benito,2025-10-14T05:27:07.000Z,0,,,,,Inquiry,,False,"[""price_inquiry""]",neutral
12316,679204,Quel exploit! Vas raser ta barbe elle ne va pas avec la manière dont tu fais ta publicité,Facebook,Restaurant San Benito,2025-10-30T21:31:08.000Z,0,,,,,,,True,[],neutral
13559,548168,كروفات حمرة,Facebook,Restaurant San Benito,2025-12-26T17:23:37.000Z,0,,,,,,,True,[],neutral
13354,155180,ماعليش نشوفو بلا تع 150 الف ايلا بغيتو؟,Facebook,Restaurant San Benito,2025-10-13T19:24:45.000Z,1,,,,,Inquiry,,False,"[""price_inquiry""]",neutral
13578,679520,و انت ياكلوك ولااا,Facebook,Restaurant San Benito,2025-12-30T07:42:59.000Z,0,,,,,,,True,[],neutral
12328,548558,نعت الله عليك انت كذاب راك كبير منافق,Facebook,Restaurant San Benito,2025-10-14T19:29:34.000Z,0,,,,,,,True,[],neutral
11804,286429,Désolé monsieur ce n'est pas le saumon c'est l'espadon Bonne appétit,Facebook,Restaurant San Benito,2025-09-04T15:20:03.000Z,0,recommendation,,,,,,False,"[""food_recommendation""]",positive
11979,679736,هذا طياب الله الله,Facebook,Restaurant San Benito,2025-10-12T22:33:44.000Z,0,,,,,,,True,[],neutral
13879,417611,ومعاهم الحوتة تاعك,Facebook,Restaurant San Benito,2025-12-21T08:36:13.000Z,0,,,,,,,True,[],neutral
12170,548686,اتحلها واتنني,Facebook,Restaurant San Benito,2025-10-13T14:09:15.000Z,0,,,,,,,True,[],neutral
12344,548687,Il manque le Rosé,Facebook,Restaurant San Benito,2025-10-16T22:14:18.000Z,0,,,,,,,True,[],neutral
13012,679766,مول الشين نطلب منه يتهلاو في هذه الخدامه هذه معلمهم شي خدامه,Facebook,Restaurant San Benito,2025-10-13T13:30:31.000Z,0,,,,,,appreciation,False,"[""treatment_appreciation""]",positive
12156,155641,والله تلاتة مراة كليت عنده الميلونج مامبا ربع توبسي لي راه يوريه في الفيديو وقولهم كروفات كالامار 1800 الحمد الله انا تاني تاجر عمري ماكدبت على الناس,Facebook,Restaurant San Benito,2025-10-26T21:09:11.000Z,0,,,,,,,True,[],neutral
13400,155675,حشمي على روحك روحي دوشي وصلي,Facebook,Restaurant San Benito,2025-10-13T18:17:01.000Z,0,,,,,,,True,[],neutral
11983,680001,علاه تهبل في الشعب الفقر حكموا,Facebook,Restaurant San Benito,2025-10-12T17:50:47.000Z,0,,,,,complaint,,False,"[""price_complaint""]",negative
12903,942274,Aroui Saddam سرذينا فيري طابل . مولات خانة,Facebook,Restaurant San Benito,2025-10-13T09:14:03.000Z,0,,,,,,,True,[],neutral
12057,811245,غالي الله يهديك,Facebook,Restaurant San Benito,2025-10-12T20:28:38.000Z,0,,,,,Complaint,,False,"[""price_complaint""]",negative
12977,549227,ماعندك ما تقلشيه ياو دراهمه هوما لي قلشوه فهمتي سيدتي الكريمة,Facebook,Restaurant San Benito,2025-10-13T05:07:44.000Z,0,,,,,,,True,[],neutral
13311,549324,زب البحر كاين,Facebook,Restaurant San Benito,2025-10-13T13:23:02.000Z,0,,,,,,,True,[],neutral
13416,942691,عبدالحق دحماني السوط فيها فيها,Facebook,Restaurant San Benito,2025-10-13T18:38:43.000Z,1,,,,,complaint,,False,"[""price_complaint""]",negative
13654,680587,نجي غير على جالك تقلشيني عمري  [APPRECIATION],Facebook,Restaurant San Benito,2025-12-18T10:47:35.000Z,1,,,,,,,True,[],neutral
12302,156315,اللهم صل وسلم وبارك على سيدنا محمد وعلى اله وصحبه اجمعين عدد خلقه ورضا نفسه وزنه عرشه ومداد كلماته,Facebook,Restaurant San Benito,2025-10-13T20:46:26.000Z,0,,,,,,,True,[],neutral
13249,942751,مساكين والله غير، يشفو ممممم تبقا حاير. التقلاش بدراهمي مش بيك,Facebook,Restaurant San Benito,2025-10-28T12:08:24.000Z,0,,,,,complaint,,False,"[""price_complaint""]",negative
13665,156359,غيل سمك المجمد.,Facebook,Restaurant San Benito,2025-12-16T16:23:30.000Z,0,complaint,,,,,,False,"[""food_complaint""]",negative
11842,680665,هاذوا كامل . 150,Facebook,Restaurant San Benito,2025-07-29T17:56:34.000Z,0,,,,,Inquiry,,False,"[""price_inquiry""]",neutral
13118,156501,oui ma chérie et le prix tu nous a p dit,Facebook,Restaurant San Benito,2025-10-13T09:44:00.000Z,0,,,,,Inquiry,,False,"[""price_inquiry""]",neutral
11695,812132,Est-ce que les 5 plats pour 1500 DA.,Facebook,Restaurant San Benito,2025-07-26T15:49:26.000Z,0,,,,,Inquiry,,False,"[""price_inquiry""]",neutral
13333,550166,"Une belle voix, vraiment!",Facebook,Restaurant San Benito,2025-10-14T20:06:03.000Z,0,,,,,,,True,[],neutral
12960,157021,T9alchak mor comptoir t9alchak ￼,Facebook,Restaurant San Benito,2025-10-13T10:13:25.000Z,0,,,,,,,True,[],neutral
11946,288096,كبير وتكدب على الخلق,Facebook,Restaurant San Benito,2025-10-13T18:07:20.000Z,0,,,,,,,True,[],neutral
13064,288116,كونجلي راه دايرى كراعه,Facebook,Restaurant San Benito,2025-10-13T14:35:42.000Z,1,complaint,,,,,,False,"[""food_complaint""]",negative
13196,943501,عمي الحسان وين راه,Facebook,Restaurant San Benito,2025-10-13T16:03:28.000Z,3,,,Inquiry,,,,False,"[""place_inquiry""]",neutral
12182,812458,Menteur,Facebook,Restaurant San Benito,2025-10-12T18:03:21.000Z,0,,,,,,,True,[],neutral
12875,681407,هوا تاني يقلشك ويخلصك ديراكت وتاكلولو جيبو ديراكت هههه,Facebook,Restaurant San Benito,2025-10-13T11:02:57.000Z,1,,,,,,,True,[],neutral
13138,288282,ما شاء الله تقول راني في اوروبا,Facebook,Restaurant San Benito,2025-10-28T20:51:45.000Z,0,,,,,,,True,[],neutral
13803,943790,Djamel Kharchi خالصة عليك خويا جمال هاني نجي,Facebook,Restaurant San Benito,2025-12-15T23:40:37.000Z,0,,,,,,,True,[],neutral
12163,550786,saumon je le préfère cru lol,Facebook,Restaurant San Benito,2025-10-13T22:37:22.000Z,0,,,,,,,True,[],neutral
12809,550904,Karim Bravo ca prouve que tu éduque et de bonne famille insultes des gens sont raisons et sois disons que tu à fait des études en étranger alors ça m'étonne,Facebook,Restaurant San Benito,2025-10-13T10:01:59.000Z,1,,,,,,,True,[],neutral
12162,813056,وين هادي وشحال,Facebook,Restaurant San Benito,2025-10-14T21:20:29.000Z,0,,,Inquiry,,Inquiry,,False,"[""place_inquiry"", ""price_inquiry""]",neutral
12217,551067,للناس مالقات واش نوكلو روح تع,Facebook,Restaurant San Benito,2025-10-12T18:01:56.000Z,0,,,,,,,True,[],neutral
13322,551113,السعر هذ تع تقلش شحال,Facebook,Restaurant San Benito,2025-10-13T08:48:35.000Z,0,,,,,Complaint,,False,"[""price_complaint""]",negative
13077,289022,سبينيكو,Facebook,Restaurant San Benito,2025-10-13T01:13:53.000Z,2,,,,,,,True,[],neutral
13007,682241,راك بحاحة من شراب,Facebook,Restaurant San Benito,2025-10-13T07:43:40.000Z,0,,,,,,,True,[],neutral
13112,682310,يا ختي وناجات صنبنيطو هدي  نجي نكل,Facebook,Restaurant San Benito,2025-10-13T16:45:51.000Z,0,,,appreciation,,,,False,"[""place_appreciation""]",positive
11977,158083,واش هو اللي 150 ؟!,Facebook,Restaurant San Benito,2025-10-13T14:57:04.000Z,0,,,,,Inquiry,,False,"[""price_inquiry""]",neutral
13362,158383,مسكينة هذي هي لي تخدم عند ناس. داير بيها اشهار وبنتو في دار,Facebook,Restaurant San Benito,2025-12-16T20:14:03.000Z,0,,,,,,,True,[],neutral
13313,420570,لي يجو باين يجو عل جالك راهم دايرينك بضاعة يا بنتي,Facebook,Restaurant San Benito,2025-10-13T00:53:32.000Z,0,,,,,,,True,[],neutral
13418,551790,كي نجوز عندكم سان بينيطو ونسا كيلوطو,Facebook,Restaurant San Benito,2025-10-13T18:15:16.000Z,0,,,,,,,True,[],neutral
